,0
1290,11
1291,23
1292,13
1293,18
1294,21
1295,11
1296,39
1297,23
1298,53
1299,36
1300,18
1301,20
1302,14
1303,15
1304,27
1305,13
1306,15
1307,12
1308,21
1309,14
1310,25
1311,10
1312,12
1313,47
1314,34
1315,16
1316,22
1317,36
1318,11
1319,16
1320,25
1321,11
1322,11
1323,68
1324,15
1325,15
1326,19
1327,50
1328,39
1329,12
1330,43
1331,11
1332,65
1333,41
1334,38
1335,13
1336,40
1337,10
1338,12
1339,18
1340,22
1341,63
1342,20
1343,41
1344,15
1345,14
1346,29
1347,27
1348,40
1349,18
1350,19
1351,19
1352,12
1353,44
1354,15
1355,15
1356,19
1357,42
1358,13
1359,48
1360,28
1361,11
1362,43
1363,10
1364,50
1365,17
1366,16
1367,14
1368,23
1369,13
1370,45
1371,45
1372,23
1373,28
1374,40
1375,11
1376,41
1377,14
1378,36
1379,16
1380,38
1381,14
1382,18
1383,15
1384,21
1385,47
1386,38
1387,37
1388,21
1389,30
1390,14
1391,14
1392,17
1393,15
1394,12
1395,42
1396,37
1397,13
1398,52
1399,13
1400,63
1401,57
1402,21
1403,15
1404,14
1405,18
1406,16
1407,12
1408,19
1409,13
1410,13
1411,11
1412,34
1413,38
1414,19
1415,30
1416,14
1417,53
1418,43
1419,11
1420,11
1421,25
1422,19
1423,55
1424,12
1425,35
1426,23
1427,19
1428,11
1429,10
1430,16
1431,29
1432,25
1433,13
1434,57
1435,28
1436,33
1437,14
1438,15
1439,61
1440,12
1441,15
1442,22
1443,66
1444,18
1445,14
1446,11
1447,14
1448,15
1449,46
1450,19
1451,15
1452,39
1453,15
1454,13
1455,31
1456,31
1457,11
1458,17
1459,13
1460,62
1461,33
1462,45
1463,10
1464,56
1465,76
1466,50
1467,65
1468,11
1469,35
1470,20
1471,19
1472,10
1473,18
1474,11
1475,11
1476,12
1477,57
1478,32
1479,10
1480,13
1481,36
1482,10
1483,40
1484,38
1485,13
1486,43
1487,35
1488,48
1489,51
1490,83
1491,31
1492,19
1493,50
1494,21
1495,19
1496,14
1497,18
1498,13
1499,57
1500,39
1501,31
1502,33
1503,17
1504,18
1505,22
1506,14
1507,52
1508,51
1509,14
1510,37
1511,52
1512,66
1513,12
1514,26
1515,19
1516,26
1517,53
1518,52
1519,45
1520,28
1521,19
1522,19
1523,45
1524,28
1525,64
1526,15
1527,45
1528,55
1529,65
1530,16
1531,45
1532,68
1533,30
1534,10
1535,39
1536,109
1537,12
1538,53
1539,11
1540,76
1541,15
1542,27
1543,16
1544,18
1545,14
1546,12
1547,33
1548,35
1549,57
1550,47
1551,68
1552,42
1553,54
1554,13
1555,50
1556,11
1557,40
1558,11
1559,27
1560,26
1561,11
1562,15
1563,14
1564,15
1565,14
1566,11
1567,15
1568,58
1569,33
1570,19
1571,41
1572,35
1573,17
1574,26
1575,45
1576,19
1577,15
1578,53
1579,24
1580,31
1581,21
1582,101
1583,72
1584,35
1585,49
1586,13
1587,26
1588,97
1589,53
1590,50
1591,11
1592,20
1593,11
1594,16
1595,39
1596,38
1597,15
1598,24
1599,47
1600,11
1601,57
1602,49
1603,20
1604,49
1605,85
1606,12
1607,29
1608,46
1609,12
1610,17
1611,63
1612,48
1613,22
1614,44
1615,38
1616,25
1617,16
1618,41
1619,47
1620,34
1621,36
1622,19
1623,30
1624,42
1625,26
1626,10
1627,57
1628,47
1629,26
1630,36
1631,46
1632,68
1633,11
1634,14
1635,31
1636,60
1637,18
1638,24
1639,17
1640,34
1641,41
1642,14
1643,15
1644,26
1645,14
1646,49
1647,13
1648,10
1649,11
1650,12
1651,11
1652,28
1653,12
1654,13
1655,21
1656,22
1657,54
1658,24
1659,20
1660,12
1661,60
1662,11
1663,12
1664,38
1665,72
1666,12
1667,11
1668,11
1669,37
1670,11
1671,74
1672,11
1673,14
1674,16
1675,18
1676,67
1677,86
1678,14
1679,42
1680,16
1681,25
1682,16
1683,35
1684,17
1685,15
1686,36
1687,20
1688,27
1689,33
1690,58
1691,80
1692,12
1693,11
1694,17
1695,40
1696,54
1697,12
1698,16
1699,47
1700,15
1701,61
1702,60
1703,75
1704,50
1705,10
1706,37
1707,63
1708,34
1709,55
1710,21
1711,54
1712,73
1713,21
1714,14
1715,78
1716,53
1717,13
1718,56
1719,49
1720,40
1721,47
1722,11
1723,39
1724,14
1725,38
1726,45
1727,60
1728,35
1729,86
1730,10
1731,42
1732,21
1733,14
1734,35
1735,49
1736,80
1737,11
1738,44
1739,51
1740,40
1741,14
1742,13
1743,15
1744,22
1745,19
1746,27
1747,40
1748,11
1749,35
1750,40
1751,11
1752,13
1753,25
1754,48
1755,50
1756,10
1757,50
1758,31
1759,54
1760,11
1761,70
1762,40
1763,13
1764,63
1765,13
1766,62
1767,41
1768,30
1769,58
1770,67
1771,14
1772,38
1773,44
1774,44
1775,16
1776,10
1777,25
1778,10
1779,27
1780,21
1781,78
1782,31
1783,10
1784,30
1785,88
1786,22
1787,68
1788,14
1789,16
1790,72
1791,11
1792,42
1793,21
1794,50
1795,45
1796,72
1797,51
1798,53
1799,95
1800,32
1801,10
1802,70
1803,16
1804,17
1805,24
1806,23
1807,12
1808,75
1809,55
1810,51
1811,11
1812,42
1813,70
1814,10
1815,12
1816,15
1817,31
1818,34
1819,13
1820,12
1821,40
1822,37
1823,13
1824,36
1825,60
1826,36
1827,59
1828,50
1829,33
1830,43
1831,27
1832,14
1833,54
1834,65
1835,40
1836,19
1837,38
1838,35
1839,62
1840,15
1841,56
1842,35
1843,44
1844,92
1845,18
1846,50
1847,76
1848,10
1849,30
1850,65
1851,41
1852,45
1853,36
1854,27
1855,60
1856,26
1857,46
1858,34
1859,10
1860,74
1861,116
1862,44
1863,13
1864,59
1865,12
1866,58
1867,36
1868,58
1869,13
1870,65
1871,24
1872,51
1873,106
1874,15
1875,22
1876,16
1877,58
1878,49
1879,34
1880,84
1881,25
1882,23
1883,11
1884,40
1885,70
1886,63
1887,104
1888,15
1889,65
1890,71
1891,71
1892,92
1893,14
1894,46
1895,37
1896,29
1897,22
1898,62
1899,28
1900,50
1901,33
1902,52
1903,59
1904,10
1905,36
1906,55
1907,60
1908,53
1909,82
1910,90
1911,29
1912,13
1913,30
1914,101
1915,36
1916,49
1917,52
1918,10
1919,33
1920,70
1921,69
1922,28
1923,48
1924,10
1925,82
1926,85
1927,57
1928,57
1929,64
1930,18
1931,104
1932,12
1933,45
1934,10
1935,59
1936,15
1937,19
1938,69
1939,10
1940,65
1941,109
1942,31
1943,64
1944,61
1945,16
1946,58
1947,42
1948,37
1949,90
1950,64
1951,66
1952,62
1953,62
1954,69
1955,77
1956,19
1957,41
1958,43
1959,27
1960,62
1961,63
1962,48
1963,65
1964,100
1965,32
1966,77
1967,25
1968,50
1969,71
1970,30
1971,48
1972,10
1973,53
1974,69
1975,68
1976,58
1977,115
1978,50
1979,10
1980,24
1981,77
1982,28
1983,38
1984,45
1985,67
1986,73
1987,46
1988,82
1989,92
1990,60
1991,33
1992,17
1993,16
1994,67
1995,72
1996,43
1997,84
1998,11
1999,21
2000,50
