,0
473,23
474,57
475,15
476,76
477,83
478,51
479,40
480,55
481,13
482,56
483,38
484,25
485,32
486,60
487,38
488,60
489,30
490,67
491,82
492,12
493,60
494,32
495,44
496,41
497,44
498,32
499,66
500,34
501,27
502,54
503,64
504,30
505,44
506,42
507,41
508,47
509,67
510,27
511,93
512,109
513,32
514,30
515,87
516,25
517,59
518,45
519,30
520,61
521,59
522,87
523,15
524,83
525,45
526,33
527,27
528,100
529,19
530,12
531,28
532,79
533,15
534,16
535,13
536,25
537,31
538,25
539,69
540,24
541,26
542,27
543,11
544,38
545,20
546,10
547,27
548,13
549,46
550,21
551,38
552,13
553,55
554,55
555,93
556,14
557,62
558,107
559,51
560,28
561,39
562,49
563,37
564,11
565,64
566,52
567,54
568,14
569,13
570,13
571,101
572,72
573,17
574,15
575,17
576,19
577,61
578,15
579,14
580,56
581,13
582,52
583,15
584,24
585,44
586,17
587,43
588,55
589,11
590,68
591,13
592,26
593,14
594,70
595,35
596,20
597,15
598,58
599,43
600,16
601,14
602,14
603,15
604,42
605,49
606,91
607,16
608,76
609,64
610,37
611,30
612,63
613,56
614,60
615,89
616,27
617,10
618,76
619,38
620,39
621,42
622,41
623,24
624,101
625,18
626,69
627,14
628,59
629,22
630,69
631,15
632,21
633,66
634,20
635,14
636,47
637,23
638,19
639,28
640,18
641,12
642,83
643,14
644,90
645,63
646,77
647,32
648,21
649,15
650,80
651,16
652,11
653,25
654,30
655,17
656,12
657,42
658,35
659,15
660,34
661,46
662,11
663,21
664,29
665,32
666,16
667,12
668,18
669,55
670,51
671,57
672,17
673,16
674,47
675,54
676,12
677,26
678,52
679,32
680,13
681,14
682,28
683,39
684,41
685,38
686,71
687,67
688,31
689,45
690,30
691,88
692,38
693,25
694,51
695,38
696,35
697,27
698,12
699,16
700,56
701,14
702,39
703,38
704,31
705,33
706,61
707,34
708,47
709,24
710,78
711,54
712,21
713,16
714,13
715,73
716,45
717,41
718,21
719,51
720,14
721,57
722,31
723,11
724,52
725,54
726,67
727,56
728,29
729,50
730,46
731,15
732,20
733,46
734,36
735,54
736,55
737,43
738,59
739,43
740,45
741,10
742,52
743,53
744,16
745,63
746,18
747,14
748,24
749,95
750,54
751,91
752,22
753,51
754,38
755,22
756,51
757,50
758,44
759,50
760,83
761,17
762,64
763,43
764,55
765,11
766,58
767,17
768,36
769,29
770,33
771,24
772,13
773,22
774,30
775,52
776,41
777,45
778,69
779,50
780,37
781,78
782,30
783,65
784,35
785,42
786,62
787,29
788,73
789,59
790,56
791,35
792,58
793,50
794,40
795,26
796,52
797,43
798,25
799,48
800,50
801,27
802,60
803,44
804,13
805,12
806,55
807,13
808,49
809,48
810,12
811,34
812,17
813,44
814,41
815,23
816,13
817,85
818,32
819,40
820,17
821,34
822,23
823,11
824,58
825,13
826,43
827,51
828,37
829,141
830,21
831,104
832,23
833,15
834,47
835,45
836,30
837,25
838,37
839,47
840,27
841,56
842,73
843,73
844,47
845,44
846,43
847,10
848,94
849,57
850,54
851,18
852,53
853,15
854,15
855,77
856,17
857,43
858,41
859,45
860,27
861,49
862,54
863,34
864,44
865,15
866,32
867,38
868,36
869,64
870,49
871,28
872,35
873,46
874,58
875,27
876,10
877,12
878,15
879,68
880,81
881,114
882,14
883,30
884,35
885,44
886,11
887,115
888,28
889,37
890,61
891,62
892,36
893,57
894,12
895,35
896,28
897,123
898,15
899,10
900,103
901,44
902,47
903,100
904,46
905,62
906,54
907,22
908,30
909,19
910,25
911,12
912,24
913,60
914,23
915,54
916,32
917,114
918,14
919,38
920,20
921,53
922,48
923,50
924,10
925,11
926,29
927,79
928,123
929,48
930,34
931,12
932,43
933,98
934,29
935,88
936,40
937,71
938,41
939,36
940,54
941,97
942,54
943,108
944,37
945,59
946,88
947,97
948,61
949,46
950,12
951,76
952,28
953,19
954,62
955,73
956,49
957,10
958,16
959,30
960,52
961,33
962,59
963,22
964,57
965,33
966,74
967,23
968,29
969,69
970,45
971,18
972,13
973,100
974,61
975,71
976,20
977,41
978,42
979,66
980,65
981,17
982,14
983,137
984,13
985,27
986,10
987,12
988,10
989,11
990,72
991,11
992,119
993,56
994,15
995,48
996,66
997,77
998,63
999,38
1000,12
1001,89
1002,80
1003,48
1004,28
1005,28
1006,46
1007,94
1008,24
1009,59
1010,36
1011,78
1012,34
1013,43
1014,15
1015,14
1016,38
1017,50
1018,42
1019,81
1020,11
1021,38
1022,96
1023,101
1024,32
1025,48
1026,36
1027,14
1028,71
1029,26
1030,43
1031,15
1032,20
1033,77
1034,13
1035,74
1036,40
1037,30
1038,43
1039,44
1040,30
1041,62
1042,39
1043,19
1044,112
1045,15
1046,14
1047,85
1048,87
1049,24
1050,34
1051,51
1052,56
1053,30
1054,55
1055,13
1056,33
1057,46
1058,25
1059,58
1060,15
1061,24
1062,95
1063,90
1064,72
1065,33
1066,74
1067,62
1068,39
1069,93
1070,42
1071,18
1072,41
1073,12
1074,10
1075,12
1076,69
1077,33
1078,105
1079,56
1080,73
1081,14
1082,12
1083,56
1084,58
1085,79
1086,52
1087,45
1088,24
1089,23
1090,55
1091,20
1092,43
1093,32
1094,37
1095,41
1096,73
1097,15
1098,34
1099,52
1100,11
1101,49
1102,10
1103,48
1104,48
1105,11
1106,15
1107,10
1108,81
1109,37
1110,42
1111,12
1112,39
1113,38
1114,11
1115,56
1116,40
1117,35
1118,62
1119,37
1120,57
1121,49
1122,44
1123,45
1124,38
1125,34
1126,28
1127,65
1128,10
1129,30
1130,10
1131,33
1132,21
1133,24
1134,15
1135,32
1136,54
1137,10
1138,11
1139,20
1140,15
1141,108
1142,117
1143,14
1144,47
1145,35
1146,64
1147,16
1148,10
1149,11
1150,114
1151,147
1152,30
1153,36
1154,16
1155,12
1156,31
1157,17
1158,40
1159,32
1160,44
1161,14
1162,35
1163,21
1164,91
1165,30
1166,29
1167,29
1168,58
1169,47
1170,55
1171,37
1172,15
1173,13
1174,47
1175,16
1176,24
1177,45
1178,10
1179,53
1180,94
1181,96
1182,91
1183,36
1184,22
1185,71
1186,37
1187,22
1188,29
1189,16
1190,52
1191,10
1192,10
1193,50
1194,66
1195,50
1196,72
1197,40
1198,49
1199,10
1200,64
1201,31
1202,77
1203,17
1204,48
1205,50
1206,14
1207,38
1208,32
1209,37
1210,33
1211,95
1212,51
1213,14
1214,44
1215,39
1216,13
1217,32
1218,12
1219,69
1220,12
1221,65
1222,87
1223,14
1224,38
1225,15
1226,18
1227,47
1228,33
1229,14
1230,53
1231,10
1232,53
1233,51
1234,31
1235,15
1236,33
1237,35
1238,51
1239,23
1240,11
1241,71
1242,136
1243,13
1244,16
1245,34
1246,52
1247,14
1248,19
1249,15
1250,35
1251,36
1252,44
1253,28
1254,91
1255,49
1256,68
1257,13
1258,13
1259,85
1260,55
1261,43
1262,92
1263,54
1264,14
1265,54
1266,20
1267,16
1268,11
1269,112
1270,33
1271,41
1272,77
1273,45
1274,66
1275,48
1276,28
1277,56
1278,15
1279,107
1280,32
1281,23
1282,93
1283,97
1284,42
1285,37
1286,101
1287,44
1288,45
1289,72
1290,49
1291,46
1292,59
1293,57
1294,74
1295,45
1296,55
1297,51
1298,54
1299,11
1300,62
1301,51
1302,29
1303,98
1304,31
1305,31
1306,43
1307,53
1308,45
1309,47
1310,68
1311,40
1312,43
1313,79
1314,66
1315,47
1316,85
1317,49
1318,13
1319,17
1320,41
1321,39
1322,28
1323,49
1324,17
1325,46
1326,11
1327,27
1328,39
1329,61
1330,92
1331,25
1332,82
1333,59
1334,70
1335,14
1336,29
1337,12
1338,47
1339,11
1340,40
1341,41
1342,110
1343,42
1344,26
1345,28
1346,74
1347,21
1348,21
1349,48
1350,95
1351,15
1352,35
1353,96
1354,17
1355,24
1356,32
1357,53
1358,49
1359,22
1360,92
1361,40
1362,38
1363,40
1364,20
1365,96
1366,52
1367,40
1368,46
1369,60
1370,88
1371,43
1372,33
1373,38
1374,98
1375,68
1376,14
1377,43
1378,63
1379,83
1380,42
1381,15
1382,68
1383,45
1384,50
1385,39
1386,42
1387,25
1388,35
1389,51
1390,66
1391,30
1392,14
1393,11
1394,56
1395,56
1396,12
1397,18
1398,34
1399,53
1400,104
1401,53
1402,20
1403,40
1404,56
1405,75
1406,54
1407,50
1408,72
1409,36
1410,40
1411,31
1412,30
1413,29
1414,50
1415,129
1416,62
1417,35
1418,13
1419,58
1420,47
1421,105
1422,57
1423,25
1424,74
1425,18
1426,15
1427,47
1428,47
1429,15
1430,35
1431,42
1432,11
1433,66
1434,22
1435,75
1436,20
1437,65
1438,43
1439,44
1440,83
1441,47
1442,43
1443,15
1444,19
1445,39
1446,51
1447,87
1448,44
1449,51
1450,17
1451,60
1452,51
1453,53
1454,68
1455,40
1456,26
1457,32
1458,85
1459,28
1460,51
1461,53
1462,44
1463,65
1464,119
1465,80
1466,51
1467,57
1468,38
1469,40
1470,97
1471,67
1472,24
1473,58
1474,65
1475,60
1476,12
1477,31
1478,29
1479,31
1480,12
1481,15
1482,64
1483,70
1484,40
1485,61
1486,32
1487,14
1488,43
1489,12
1490,15
1491,84
1492,14
1493,10
1494,33
1495,15
1496,11
1497,63
1498,11
1499,92
1500,40
1501,31
1502,19
1503,30
1504,39
1505,23
1506,16
1507,27
1508,17
1509,45
1510,13
1511,35
1512,17
1513,36
1514,22
1515,35
1516,41
1517,43
1518,77
1519,12
1520,106
1521,107
1522,34
1523,78
1524,28
1525,50
1526,51
1527,43
1528,55
1529,28
1530,24
1531,69
1532,39
1533,34
1534,61
1535,57
1536,27
1537,43
1538,45
1539,55
1540,36
1541,32
1542,49
1543,45
1544,45
1545,16
1546,40
1547,13
1548,44
1549,70
1550,58
1551,143
1552,47
1553,74
1554,16
1555,49
1556,72
1557,38
1558,45
1559,14
1560,46
1561,36
1562,54
1563,16
1564,85
1565,17
1566,14
1567,25
1568,76
1569,41
1570,44
1571,47
1572,24
1573,42
1574,39
1575,45
1576,50
1577,29
1578,50
1579,69
1580,39
1581,74
1582,21
1583,35
1584,42
1585,44
1586,15
1587,67
1588,49
1589,42
1590,55
1591,29
1592,34
1593,34
1594,11
1595,56
1596,30
1597,21
1598,45
1599,81
1600,49
1601,15
1602,81
1603,40
1604,74
1605,59
1606,71
1607,57
1608,18
1609,51
1610,13
1611,76
1612,14
1613,89
1614,45
1615,44
1616,60
1617,43
1618,37
1619,80
1620,83
1621,49
1622,21
1623,46
1624,26
1625,24
1626,15
1627,43
1628,44
1629,39
1630,54
1631,34
1632,84
1633,73
1634,60
1635,62
1636,31
1637,59
1638,59
1639,54
1640,43
1641,43
1642,99
1643,21
1644,55
1645,14
1646,75
1647,38
1648,56
1649,53
1650,14
1651,115
1652,86
1653,14
1654,43
1655,28
1656,53
1657,44
1658,43
1659,53
1660,84
1661,69
1662,41
1663,35
1664,18
1665,11
1666,62
1667,58
1668,46
1669,50
1670,13
1671,65
1672,36
1673,68
1674,68
1675,67
1676,48
1677,56
1678,87
1679,73
1680,73
1681,38
1682,50
1683,37
1684,26
1685,60
1686,17
1687,100
1688,51
1689,109
1690,67
1691,86
1692,60
1693,61
1694,40
1695,48
1696,30
1697,83
1698,41
1699,39
1700,36
1701,34
1702,53
1703,74
1704,60
1705,37
1706,22
1707,78
1708,26
1709,58
1710,49
1711,67
1712,51
1713,45
1714,14
1715,12
1716,23
1717,68
1718,55
1719,92
1720,53
1721,46
1722,18
1723,16
1724,49
1725,41
1726,14
1727,38
1728,52
1729,24
1730,34
1731,14
1732,60
1733,48
1734,53
1735,27
1736,15
1737,40
1738,14
1739,71
1740,85
1741,43
1742,66
1743,62
1744,50
1745,65
1746,35
1747,96
1748,48
1749,24
1750,15
1751,79
1752,25
1753,43
1754,25
1755,50
1756,47
1757,47
1758,14
1759,38
1760,59
1761,45
1762,52
1763,127
1764,32
1765,30
1766,46
1767,39
1768,11
1769,37
1770,50
1771,58
1772,41
1773,15
1774,46
1775,63
1776,39
1777,41
1778,65
1779,14
1780,27
1781,117
1782,73
1783,28
1784,27
1785,38
1786,40
1787,36
1788,25
1789,18
1790,71
1791,27
1792,14
1793,58
1794,54
1795,32
1796,29
1797,26
1798,41
1799,45
1800,11
1801,62
1802,91
1803,21
1804,13
1805,13
1806,15
1807,39
1808,62
1809,14
1810,52
1811,15
1812,34
1813,16
1814,25
1815,39
1816,95
1817,13
1818,67
1819,14
1820,99
1821,37
1822,31
1823,78
1824,110
1825,75
1826,30
1827,27
1828,64
1829,35
1830,25
1831,46
1832,27
1833,75
1834,24
1835,70
1836,19
1837,17
1838,36
1839,14
1840,87
1841,60
1842,75
1843,49
1844,19
1845,12
1846,56
1847,90
1848,38
1849,38
1850,39
1851,83
1852,47
1853,16
1854,16
1855,39
1856,14
1857,52
1858,49
1859,35
1860,37
1861,55
1862,40
1863,11
1864,26
1865,33
1866,33
1867,48
1868,61
1869,54
1870,89
1871,75
1872,45
1873,57
1874,17
1875,56
1876,28
1877,36
1878,32
1879,15
1880,80
1881,60
1882,77
1883,40
1884,53
1885,56
1886,65
1887,41
1888,52
1889,63
1890,66
1891,24
1892,63
1893,75
1894,39
1895,30
1896,44
1897,40
1898,28
1899,28
1900,50
1901,30
1902,40
1903,27
1904,25
1905,39
1906,16
1907,11
1908,53
1909,47
1910,19
1911,81
1912,38
1913,38
1914,56
1915,117
1916,46
1917,27
1918,25
1919,14
1920,19
1921,36
1922,25
1923,10
1924,12
1925,86
1926,67
1927,41
1928,33
1929,49
1930,21
1931,40
1932,22
1933,29
1934,52
1935,89
1936,26
1937,31
1938,102
1939,45
1940,24
1941,15
1942,22
1943,101
1944,94
1945,47
1946,44
1947,31
1948,23
1949,43
1950,39
1951,51
1952,32
1953,28
1954,44
1955,84
1956,44
1957,31
1958,58
1959,27
1960,51
1961,56
1962,58
1963,47
1964,38
1965,30
1966,53
1967,67
1968,30
1969,74
1970,22
1971,16
1972,34
1973,56
1974,19
1975,16
1976,17
1977,62
1978,48
1979,68
1980,22
1981,52
1982,43
1983,34
1984,44
1985,92
1986,39
1987,29
1988,26
1989,41
1990,38
1991,24
1992,65
1993,55
1994,10
1995,69
1996,36
1997,76
1998,46
1999,20
2000,23
2001,14
2002,60
2003,14
2004,44
2005,25
2006,27
2007,32
2008,20
2009,18
2010,46
2011,62
2012,33
2013,68
2014,15
2015,10
2016,28
2017,33
2018,53
2019,39
2020,53
2021,62
2022,51
2023,22
2024,82
2025,15
2026,22
2027,59
2028,60
2029,86
2030,15
2031,27
2032,56
2033,39
2034,54
2035,29
2036,26
2037,77
2038,96
2039,30
2040,70
2041,49
2042,48
2043,36
2044,100
2045,40
2046,52
2047,94
2048,17
2049,51
2050,83
2051,43
2052,40
2053,81
2054,41
2055,21
2056,49
2057,77
2058,13
2059,14
2060,58
2061,32
2062,36
2063,38
2064,50
2065,34
2066,51
2067,16
2068,15
2069,51
2070,11
2071,47
2072,48
2073,69
2074,60
2075,52
2076,34
2077,34
2078,58
2079,53
2080,31
2081,71
2082,40
2083,40
2084,32
2085,94
2086,79
2087,45
2088,60
2089,66
2090,25
2091,48
2092,21
2093,38
2094,76
2095,36
2096,40
2097,50
2098,28
2099,24
2100,66
2101,25
2102,52
2103,68
2104,42
2105,44
2106,27
2107,55
2108,75
2109,27
2110,33
2111,40
2112,38
2113,32
2114,38
2115,33
2116,72
2117,51
2118,57
2119,32
2120,70
2121,15
2122,47
2123,43
2124,83
2125,45
2126,43
2127,102
2128,20
2129,28
2130,33
2131,78
2132,31
2133,15
2134,54
2135,57
2136,34
2137,37
2138,25
2139,86
2140,59
2141,22
2142,43
2143,25
2144,77
2145,48
2146,30
2147,52
2148,70
2149,40
2150,64
2151,18
2152,10
2153,64
2154,17
2155,91
2156,33
2157,15
2158,56
2159,10
2160,57
2161,17
2162,10
2163,21
2164,65
2165,13
2166,16
2167,15
2168,37
2169,15
2170,47
2171,79
2172,11
2173,58
2174,10
2175,28
2176,43
2177,33
2178,38
2179,37
2180,38
2181,15
2182,18
2183,41
2184,69
2185,28
2186,27
2187,39
2188,22
2189,37
2190,57
2191,34
2192,43
2193,54
2194,48
2195,18
2196,25
2197,76
2198,54
2199,68
2200,65
2201,26
2202,74
2203,34
2204,40
2205,27
2206,34
2207,65
2208,51
2209,22
2210,12
2211,37
2212,48
2213,13
2214,61
2215,30
2216,49
2217,26
2218,17
2219,16
2220,32
2221,14
2222,119
2223,28
2224,12
2225,50
2226,56
2227,41
2228,30
2229,82
2230,11
2231,28
2232,49
2233,41
2234,13
2235,79
2236,15
2237,36
2238,33
2239,52
2240,43
2241,16
2242,32
2243,15
2244,18
2245,65
2246,29
2247,30
2248,38
2249,23
2250,39
2251,16
2252,35
2253,26
2254,37
2255,56
2256,57
2257,34
2258,26
2259,20
2260,69
2261,37
2262,31
2263,34
2264,12
2265,41
2266,47
2267,43
2268,76
2269,51
2270,45
2271,34
2272,48
2273,43
2274,16
2275,15
2276,48
2277,59
2278,25
2279,27
2280,27
2281,89
2282,24
2283,16
2284,48
2285,14
2286,44
2287,24
2288,58
2289,27
2290,13
2291,23
2292,34
2293,31
2294,94
2295,14
2296,47
2297,36
2298,46
2299,25
2300,46
2301,113
2302,14
2303,53
2304,31
2305,34
2306,43
2307,70
2308,16
2309,31
2310,39
2311,53
2312,11
2313,37
2314,34
2315,12
2316,35
2317,16
2318,15
2319,61
2320,85
2321,14
2322,41
2323,13
2324,40
2325,23
2326,94
2327,34
2328,23
2329,51
2330,25
2331,49
2332,67
2333,107
2334,34
2335,63
2336,42
2337,92
2338,13
2339,64
2340,17
2341,74
2342,14
2343,10
2344,69
2345,114
2346,38
2347,44
2348,24
2349,36
2350,14
2351,14
2352,23
2353,87
2354,33
2355,18
2356,32
2357,62
2358,76
2359,25
2360,54
2361,13
2362,17
2363,24
2364,43
2365,49
2366,35
2367,29
2368,43
2369,44
2370,91
2371,28
2372,11
2373,33
2374,27
2375,67
2376,29
2377,27
2378,30
2379,22
2380,62
2381,54
2382,24
2383,40
2384,45
2385,39
2386,54
2387,18
2388,57
2389,39
2390,48
2391,32
2392,44
2393,56
2394,14
2395,27
2396,35
2397,13
2398,36
2399,27
2400,26
2401,55
2402,58
2403,19
2404,20
2405,45
2406,41
2407,46
2408,16
2409,89
2410,85
2411,15
2412,64
2413,52
2414,41
2415,48
2416,62
2417,20
2418,46
2419,60
2420,54
2421,21
2422,30
2423,27
2424,26
2425,28
2426,37
2427,41
2428,26
2429,22
2430,66
2431,86
2432,31
2433,60
2434,30
2435,73
2436,36
2437,28
2438,32
2439,49
2440,49
2441,21
2442,26
2443,13
2444,42
2445,97
2446,48
2447,75
2448,27
2449,14
2450,12
2451,26
2452,80
2453,61
2454,28
2455,39
2456,33
2457,10
2458,52
2459,48
2460,34
2461,55
2462,43
2463,41
2464,18
2465,36
2466,39
2467,12
2468,94
2469,14
2470,27
2471,30
2472,41
2473,17
2474,97
2475,31
2476,10
2477,65
2478,41
2479,51
2480,44
2481,74
2482,44
2483,25
2484,15
2485,34
2486,15
2487,40
2488,31
2489,31
2490,10
2491,12
2492,11
2493,32
2494,31
2495,11
2496,31
2497,44
2498,32
2499,32
2500,85
2501,88
2502,77
2503,15
2504,16
2505,87
2506,16
2507,86
2508,15
2509,26
2510,11
2511,121
2512,12
2513,78
2514,47
2515,46
2516,13
2517,13
2518,49
2519,71
2520,89
2521,31
2522,39
2523,22
2524,33
2525,25
2526,50
2527,49
2528,59
2529,18
2530,37
2531,14
2532,14
2533,14
2534,25
2535,53
2536,41
2537,18
2538,41
2539,25
2540,27
2541,11
2542,28
2543,59
2544,81
2545,11
2546,70
2547,13
2548,48
2549,59
2550,29
2551,23
2552,57
2553,13
2554,12
2555,24
2556,18
2557,33
2558,27
2559,69
2560,12
2561,47
2562,40
2563,15
2564,64
2565,22
2566,34
2567,14
2568,37
2569,47
2570,54
2571,13
2572,41
2573,30
2574,54
2575,11
2576,46
2577,10
2578,35
2579,51
2580,46
2581,85
2582,45
2583,41
2584,15
2585,22
2586,11
2587,43
2588,45
2589,17
2590,15
2591,10
2592,77
2593,63
2594,56
2595,87
2596,42
2597,12
2598,60
2599,77
2600,63
2601,16
2602,35
2603,114
2604,14
2605,47
2606,14
2607,16
2608,24
2609,26
2610,28
2611,14
2612,32
2613,20
2614,14
2615,29
2616,65
2617,62
2618,28
2619,40
2620,13
2621,38
2622,12
2623,32
2624,15
2625,41
2626,30
2627,60
2628,17
2629,44
2630,43
2631,27
2632,63
2633,60
2634,24
2635,40
2636,36
2637,31
2638,42
2639,43
2640,14
2641,62
2642,20
2643,23
2644,33
2645,45
2646,25
2647,61
2648,60
2649,82
2650,54
2651,55
2652,15
2653,35
2654,136
2655,29
2656,25
2657,119
2658,87
2659,37
2660,36
2661,41
2662,18
2663,64
2664,79
2665,50
2666,56
2667,43
2668,49
2669,34
2670,51
2671,31
2672,11
2673,13
2674,24
2675,19
2676,46
2677,104
2678,45
2679,51
2680,43
2681,82
2682,41
2683,18
2684,20
2685,12
2686,14
2687,36
2688,12
2689,46
2690,22
2691,37
2692,72
2693,96
2694,89
2695,10
2696,15
2697,12
2698,16
2699,46
2700,49
2701,49
2702,50
2703,16
2704,15
2705,23
2706,14
2707,38
2708,45
2709,52
2710,41
2711,46
2712,12
2713,19
2714,15
2715,21
2716,62
2717,12
2718,39
2719,52
2720,45
2721,25
2722,33
2723,49
2724,17
2725,53
2726,21
2727,33
2728,50
2729,65
2730,44
2731,20
2732,41
2733,31
2734,49
2735,13
2736,85
2737,60
2738,14
2739,13
2740,50
2741,79
2742,110
2743,37
2744,10
2745,10
2746,14
2747,88
2748,46
2749,54
2750,16
2751,31
2752,46
2753,11
2754,30
2755,35
2756,15
2757,35
2758,16
2759,37
2760,31
2761,44
2762,70
2763,40
2764,34
2765,32
2766,46
2767,50
2768,35
2769,20
2770,10
2771,42
2772,37
2773,17
2774,38
2775,30
2776,55
2777,19
2778,14
2779,56
2780,21
2781,36
2782,61
2783,45
2784,31
2785,25
2786,31
2787,33
2788,15
2789,42
2790,68
2791,75
2792,52
2793,23
2794,24
2795,12
2796,14
2797,20
2798,33
2799,27
2800,39
2801,40
2802,41
2803,44
2804,27
2805,37
2806,16
2807,18
2808,42
2809,26
2810,30
2811,36
2812,46
2813,46
2814,30
2815,10
2816,19
2817,15
2818,51
2819,15
2820,45
2821,36
2822,35
2823,52
2824,31
2825,79
2826,41
2827,27
2828,22
2829,35
2830,21
2831,30
2832,62
2833,43
2834,39
2835,42
2836,12
2837,21
2838,14
2839,45
2840,63
2841,14
2842,32
2843,38
2844,12
2845,26
2846,24
2847,35
2848,29
2849,43
2850,30
2851,13
2852,22
2853,59
2854,48
2855,24
2856,21
2857,39
2858,66
2859,56
2860,29
2861,94
2862,14
2863,30
2864,26
2865,38
2866,86
2867,38
2868,52
2869,31
2870,15
2871,20
2872,40
2873,33
2874,13
2875,29
2876,35
2877,32
2878,11
2879,44
2880,32
2881,27
2882,14
2883,25
2884,26
2885,14
2886,41
2887,52
2888,11
2889,38
2890,19
2891,48
2892,18
2893,11
2894,76
2895,21
2896,24
2897,12
2898,40
2899,15
2900,55
2901,57
2902,37
2903,44
2904,29
2905,42
2906,51
2907,56
2908,22
2909,50
2910,48
2911,14
2912,48
2913,19
2914,14
2915,55
2916,16
2917,51
2918,13
2919,11
2920,29
2921,38
2922,26
2923,16
2924,44
2925,37
2926,25
2927,24
2928,34
2929,23
2930,54
2931,13
2932,90
2933,22
2934,40
2935,49
2936,50
2937,34
2938,23
2939,23
2940,31
2941,43
2942,16
2943,64
2944,36
2945,47
2946,27
2947,12
2948,53
2949,36
2950,32
2951,27
2952,13
2953,43
2954,42
2955,35
2956,14
2957,64
2958,10
2959,24
2960,33
2961,25
2962,47
2963,26
2964,56
2965,32
2966,82
2967,35
2968,20
2969,26
2970,25
2971,46
2972,26
2973,39
2974,26
2975,26
2976,44
2977,24
2978,11
2979,62
2980,94
2981,29
2982,44
2983,14
2984,20
2985,86
2986,37
2987,117
2988,41
2989,64
2990,14
2991,15
2992,12
2993,15
2994,15
2995,11
2996,18
2997,20
