,0
736,37
737,54
738,9
739,26
740,29
741,16
742,27
743,25
744,17
745,37
746,15
747,17
748,23
749,36
750,53
751,17
752,46
753,20
754,15
755,20
756,22
757,17
758,29
759,9
760,23
761,54
762,8
763,19
764,14
765,13
766,12
767,11
768,23
769,16
770,25
771,25
772,8
773,17
774,8
775,45
776,19
777,16
778,40
779,18
780,13
781,25
782,23
783,13
784,9
785,12
786,11
787,41
788,48
789,31
790,27
791,91
792,12
793,15
794,10
795,22
796,10
797,23
798,9
799,21
800,32
801,22
802,27
803,42
804,38
805,28
806,33
807,23
808,19
809,31
810,26
811,42
812,89
813,75
814,76
815,15
816,16
817,21
818,24
819,22
820,16
821,9
822,35
823,25
824,28
825,33
826,26
827,22
828,12
829,35
830,20
831,47
832,23
833,14
834,58
835,75
836,65
837,25
838,28
839,38
840,25
841,17
842,29
843,16
844,14
845,14
846,58
847,38
848,13
849,44
850,63
851,19
852,20
853,12
854,21
855,46
856,10
857,7
858,18
859,18
860,7
861,29
862,13
863,28
864,44
865,15
866,15
867,30
868,20
869,72
870,44
871,13
872,38
873,32
874,15
875,8
876,22
877,38
878,61
879,24
880,53
881,22
882,26
883,63
884,35
885,46
886,37
887,26
888,74
889,20
890,9
891,30
892,13
893,66
894,20
895,20
896,28
897,10
898,59
899,38
900,21
901,29
902,10
903,31
904,15
905,23
906,44
907,33
908,47
909,34
910,13
911,15
912,25
913,26
914,11
915,64
916,59
917,10
918,14
919,24
920,40
921,26
922,12
923,25
924,24
925,22
926,15
927,10
928,47
929,20
930,49
931,34
932,30
933,21
934,43
935,26
936,28
937,16
938,16
939,69
940,30
941,28
942,24
943,44
944,31
945,13
946,14
947,30
948,27
949,88
950,19
951,15
952,54
953,32
954,30
955,57
956,17
957,28
958,42
959,10
960,73
961,21
962,51
963,143
964,48
965,7
966,25
967,7
968,22
969,54
970,41
971,11
972,48
973,33
974,14
975,102
976,22
977,31
978,52
979,80
980,11
981,47
982,64
983,76
984,16
985,48
986,26
987,26
988,36
989,87
990,27
991,26
992,14
993,64
994,30
995,30
996,10
997,14
998,16
999,36
1000,31
1001,40
1002,16
1003,15
1004,21
1005,27
1006,33
1007,82
1008,13
1009,28
1010,17
1011,21
1012,13
1013,11
1014,35
1015,64
1016,55
1017,66
1018,33
1019,49
1020,30
1021,16
1022,14
1023,17
1024,24
1025,15
1026,24
1027,74
1028,35
1029,29
1030,51
1031,14
1032,18
1033,81
1034,41
1035,42
1036,88
1037,99
1038,28
1039,56
1040,63
1041,17
1042,39
1043,59
1044,66
1045,25
1046,7
1047,14
1048,26
1049,49
1050,64
1051,29
1052,13
1053,42
1054,29
1055,97
1056,29
1057,76
1058,24
1059,11
1060,67
1061,21
1062,11
1063,59
1064,38
1065,10
1066,76
1067,19
1068,124
1069,72
1070,71
1071,23
1072,15
1073,24
1074,28
1075,22
1076,41
1077,57
1078,49
1079,9
1080,50
1081,118
1082,23
1083,28
1084,49
1085,43
1086,8
1087,20
1088,23
1089,26
1090,31
1091,58
1092,50
1093,47
1094,25
1095,13
1096,14
1097,19
1098,32
1099,33
1100,19
1101,30
1102,32
1103,41
1104,33
1105,63
1106,15
1107,95
1108,50
1109,69
1110,14
1111,49
1112,83
1113,7
1114,19
1115,14
1116,88
1117,60
1118,143
1119,18
1120,35
1121,58
1122,7
1123,113
1124,39
1125,115
1126,20
1127,22
1128,55
1129,25
1130,46
1131,45
1132,97
1133,47
1134,92
1135,19
1136,101
1137,14
1138,7
1139,23
1140,27
1141,79
1142,104
1143,90
1144,39
1145,13
1146,43
1147,52
1148,17
1149,73
1150,15
1151,19
1152,46
1153,26
1154,14
1155,91
1156,12
1157,91
1158,15
1159,27
1160,35
1161,75
1162,68
1163,23
1164,54
1165,62
1166,16
1167,8
1168,53
1169,63
1170,12
1171,99
1172,25
1173,65
1174,24
1175,62
1176,31
1177,89
1178,26
1179,15
1180,30
1181,94
1182,110
1183,39
1184,28
1185,19
1186,16
1187,51
1188,28
1189,31
1190,26
1191,69
1192,26
1193,29
1194,23
1195,21
1196,20
1197,45
1198,11
1199,12
1200,59
1201,7
1202,34
1203,15
1204,23
1205,18
1206,51
1207,79
1208,38
1209,10
1210,9
1211,23
1212,25
1213,28
1214,35
1215,13
1216,8
1217,29
1218,7
1219,100
1220,53
1221,14
1222,11
1223,32
1224,47
1225,54
1226,28
1227,29
1228,10
1229,21
1230,34
1231,46
1232,7
1233,28
1234,32
1235,54
1236,38
1237,65
1238,67
1239,25
1240,72
1241,12
1242,29
1243,18
1244,31
1245,11
1246,9
1247,14
1248,58
1249,27
1250,18
1251,12
1252,42
1253,15
1254,35
1255,36
1256,120
1257,8
1258,11
1259,28
1260,12
1261,19
1262,142
1263,10
1264,20
1265,38
1266,19
1267,17
1268,49
1269,15
1270,26
1271,27
1272,38
1273,13
1274,60
1275,17
1276,11
1277,14
1278,14
1279,32
1280,21
1281,25
1282,124
1283,68
1284,32
1285,12
1286,26
1287,33
1288,27
1289,16
1290,50
1291,38
1292,33
1293,18
1294,79
1295,43
1296,23
1297,26
1298,25
1299,60
1300,10
1301,19
1302,39
1303,32
1304,139
1305,67
1306,20
1307,62
1308,51
1309,24
1310,28
1311,46
1312,72
1313,41
1314,26
1315,53
1316,176
1317,15
1318,17
1319,77
1320,35
1321,12
1322,36
1323,47
1324,27
1325,64
1326,96
1327,23
1328,121
1329,17
1330,88
1331,46
1332,9
1333,45
1334,16
1335,18
1336,22
1337,51
1338,47
1339,20
1340,12
1341,34
1342,15
1343,35
1344,55
1345,124
1346,19
1347,30
1348,18
1349,17
1350,15
1351,12
1352,66
1353,35
1354,68
1355,45
1356,27
1357,61
1358,11
1359,10
1360,28
1361,104
1362,20
1363,91
1364,45
1365,29
1366,64
1367,30
1368,8
1369,39
1370,54
1371,65
1372,47
1373,35
1374,83
1375,53
1376,9
1377,35
1378,86
1379,57
1380,13
1381,37
1382,20
1383,30
1384,75
1385,91
1386,30
1387,7
1388,25
1389,44
1390,28
1391,22
1392,21
1393,22
1394,23
1395,15
1396,56
1397,113
1398,34
1399,51
1400,21
1401,81
1402,27
1403,21
1404,29
1405,18
1406,58
1407,22
1408,33
1409,33
1410,21
1411,28
1412,26
1413,54
1414,14
1415,11
1416,53
1417,39
1418,16
1419,57
1420,28
1421,16
1422,77
1423,64
1424,50
1425,26
1426,26
1427,34
1428,84
1429,47
1430,6
1431,24
1432,34
1433,25
1434,10
1435,76
1436,121
1437,48
1438,21
1439,67
1440,54
1441,113
1442,89
1443,28
1444,70
1445,21
1446,49
1447,25
1448,16
1449,20
1450,15
1451,34
1452,31
1453,18
1454,48
1455,22
1456,31
1457,62
1458,31
1459,56
1460,55
1461,40
1462,22
1463,24
1464,27
1465,119
1466,89
1467,15
1468,94
1469,16
1470,38
1471,64
1472,43
1473,29
1474,18
1475,51
1476,37
1477,12
1478,20
1479,44
1480,10
1481,43
1482,9
1483,36
1484,17
1485,13
1486,10
1487,28
1488,15
1489,63
1490,46
1491,40
1492,31
1493,16
1494,161
1495,36
1496,44
1497,49
1498,57
1499,63
1500,103
1501,39
1502,45
1503,31
1504,13
1505,16
1506,27
1507,91
1508,11
1509,16
1510,76
1511,13
1512,22
1513,50
1514,42
1515,106
1516,67
1517,83
1518,26
1519,9
1520,25
1521,44
1522,27
1523,39
1524,99
1525,128
1526,26
1527,32
1528,58
1529,22
1530,37
1531,53
1532,62
1533,84
1534,50
1535,20
1536,30
1537,60
1538,48
1539,23
1540,34
1541,59
1542,25
1543,30
1544,83
1545,21
1546,61
1547,41
1548,32
1549,74
1550,98
1551,29
1552,35
1553,38
1554,68
1555,64
1556,80
1557,49
1558,118
1559,30
1560,47
1561,13
1562,36
1563,133
1564,36
1565,23
1566,33
1567,20
1568,41
1569,15
1570,90
1571,33
1572,25
1573,104
1574,89
1575,36
1576,13
1577,47
1578,96
1579,44
1580,22
1581,54
1582,11
1583,58
1584,10
1585,24
1586,15
1587,28
1588,29
1589,115
1590,31
1591,8
1592,48
1593,109
1594,23
1595,33
1596,104
1597,122
1598,56
1599,24
1600,79
1601,10
1602,45
1603,110
1604,60
1605,29
1606,60
1607,53
1608,10
1609,51
1610,85
1611,48
1612,26
1613,105
1614,47
1615,41
1616,23
1617,115
1618,82
1619,26
1620,82
1621,95
1622,173
1623,105
1624,55
1625,6
1626,67
1627,27
1628,11
1629,13
1630,56
1631,19
1632,11
1633,29
1634,70
1635,23
1636,20
1637,63
1638,12
1639,41
1640,125
1641,76
1642,30
1643,44
1644,9
1645,81
1646,34
1647,46
1648,35
1649,45
1650,21
1651,33
1652,47
1653,24
1654,112
1655,35
1656,53
1657,26
1658,85
1659,115
1660,58
1661,29
1662,43
1663,21
1664,21
1665,34
1666,50
1667,22
1668,10
1669,58
1670,11
1671,103
1672,61
1673,26
1674,73
1675,86
1676,70
1677,22
1678,23
1679,47
1680,45
1681,44
1682,30
1683,10
1684,11
1685,27
1686,27
1687,101
1688,26
1689,72
1690,20
1691,13
1692,20
1693,16
1694,37
1695,72
1696,75
1697,26
1698,93
1699,50
1700,108
1701,19
1702,71
1703,69
1704,31
1705,64
1706,86
1707,36
1708,18
1709,55
1710,90
1711,111
1712,15
1713,148
1714,21
1715,120
1716,135
1717,64
1718,82
1719,92
1720,133
1721,30
1722,128
1723,114
1724,42
1725,25
1726,20
1727,67
1728,24
1729,39
1730,36
1731,37
1732,23
1733,196
1734,53
1735,78
1736,29
1737,13
1738,79
1739,23
1740,52
1741,20
1742,42
1743,65
1744,108
1745,19
1746,21
1747,35
1748,24
1749,80
1750,23
1751,19
1752,88
1753,72
1754,54
1755,76
1756,82
1757,34
1758,117
1759,76
1760,99
1761,61
1762,27
1763,26
1764,69
1765,215
1766,111
1767,13
1768,51
1769,32
1770,28
1771,83
1772,21
1773,47
1774,18
1775,46
1776,16
1777,73
1778,76
1779,11
1780,56
1781,21
1782,33
1783,14
1784,25
1785,45
1786,13
1787,98
1788,147
1789,40
1790,54
1791,18
1792,137
1793,97
1794,97
1795,49
1796,106
1797,39
1798,25
1799,17
1800,38
