,0
372,61
373,61
374,57
375,112
376,65
377,51
378,67
379,27
380,31
381,51
382,69
383,17
384,64
385,28
386,25
387,25
388,85
389,25
390,23
391,7
392,23
393,34
394,17
395,27
396,20
397,19
398,83
399,78
400,66
401,28
402,18
403,9
404,32
405,20
406,44
407,34
408,34
409,26
410,89
411,17
412,81
413,21
414,24
415,31
416,24
417,13
418,66
419,14
420,12
421,12
422,94
423,63
424,43
425,56
426,61
427,58
428,71
429,88
430,81
431,25
432,24
433,41
434,78
435,66
436,50
437,31
438,55
439,108
440,49
441,106
442,12
443,94
444,7
445,20
446,83
447,119
448,9
449,11
450,65
451,93
452,52
453,34
454,30
455,64
456,63
457,115
458,28
459,34
460,13
461,161
462,89
463,73
464,17
465,6
466,57
467,14
468,37
469,48
470,12
471,86
472,67
473,13
474,30
475,11
476,9
477,34
478,40
479,98
480,19
481,62
482,67
483,29
484,68
485,154
486,22
487,26
488,105
489,115
490,36
491,16
492,29
493,38
494,100
495,53
496,40
497,26
498,91
499,50
500,137
501,131
502,10
503,27
504,48
505,7
506,54
507,27
508,13
509,109
510,83
511,86
512,20
513,34
514,32
515,37
516,23
517,58
518,12
519,39
520,99
521,88
522,36
523,35
524,22
525,32
526,16
527,22
528,26
529,50
530,22
531,36
532,24
533,58
534,19
535,119
536,19
537,36
538,99
539,17
540,59
541,24
542,26
543,55
544,19
545,14
546,88
547,25
548,30
549,15
550,13
551,10
552,25
553,81
554,56
555,135
556,22
557,47
558,24
559,9
560,107
561,19
562,23
563,58
564,12
565,69
566,50
567,84
568,83
569,27
570,14
571,43
572,44
573,10
574,12
575,53
576,13
577,21
578,70
579,51
580,81
581,23
582,118
583,49
584,49
585,58
586,8
587,105
588,39
589,20
590,19
591,72
592,33
593,7
594,88
595,76
596,68
597,24
598,16
599,99
600,111
601,85
602,31
603,95
604,57
605,30
606,52
607,113
608,90
609,104
610,50
611,124
612,23
613,64
614,28
615,54
616,89
617,10
618,9
619,42
620,60
621,14
622,34
623,83
624,54
625,56
626,29
627,68
628,28
629,15
630,60
631,118
632,32
633,43
634,15
635,13
636,17
637,31
638,117
639,16
640,138
641,62
642,30
643,17
644,60
645,63
646,105
647,52
648,45
649,17
650,23
651,30
652,12
653,21
654,68
655,62
656,35
657,28
658,38
659,35
660,21
661,11
662,43
663,14
664,25
665,106
666,11
667,34
668,98
669,7
670,34
671,56
672,81
673,82
674,87
675,26
676,21
677,71
678,17
679,17
680,21
681,19
682,94
683,53
684,29
685,121
686,12
687,15
688,26
689,44
690,19
691,36
692,138
693,11
694,32
695,83
696,17
697,37
698,41
699,68
700,11
701,36
702,21
703,13
704,35
705,34
706,9
707,17
708,20
709,11
710,8
711,110
712,96
713,11
714,15
715,11
716,14
717,107
718,79
719,23
720,57
721,16
722,159
723,60
724,29
725,44
726,13
727,77
728,116
729,48
730,17
731,42
732,59
733,24
734,92
735,20
736,21
737,19
738,63
739,57
740,70
741,11
742,52
743,9
744,64
745,57
746,105
747,70
748,114
749,26
750,49
751,13
752,50
753,28
754,117
755,104
756,106
757,20
758,11
759,10
760,106
761,53
762,79
763,36
764,26
765,46
766,108
767,73
768,94
769,26
770,29
771,14
772,12
773,50
774,41
775,53
776,40
777,42
778,92
779,50
780,61
781,48
782,84
783,31
784,79
785,41
786,69
787,110
788,13
789,29
790,50
791,74
792,204
793,52
794,112
795,20
796,12
797,80
798,65
799,28
800,49
801,26
802,53
803,18
804,40
805,10
806,116
807,48
808,81
809,26
810,42
811,61
812,57
813,51
814,40
815,17
816,29
817,29
818,19
819,35
820,76
821,34
822,83
823,13
824,22
825,25
826,108
827,43
828,20
829,44
830,13
831,79
832,61
833,31
834,33
835,80
836,28
837,113
838,49
839,22
840,70
841,123
842,45
843,72
844,18
845,126
846,58
847,19
848,48
849,95
850,28
851,11
852,41
853,21
854,71
855,44
856,46
857,13
858,44
859,22
860,23
861,34
862,77
863,15
864,112
865,89
866,68
867,63
868,9
869,64
870,27
871,65
872,115
873,27
874,13
875,23
876,24
877,14
878,28
879,96
880,7
881,28
882,27
883,110
884,23
885,26
886,54
887,18
888,93
889,12
890,86
891,8
892,21
893,44
894,35
895,70
896,74
897,49
898,89
899,63
900,66
901,53
902,12
903,11
904,82
905,57
906,9
907,65
908,34
909,13
910,36
911,53
912,40
913,72
914,57
915,85
916,57
917,9
918,63
919,49
920,44
921,51
922,19
923,27
924,29
925,25
926,43
927,94
928,16
929,48
930,55
931,98
932,33
933,70
934,33
935,69
936,18
937,88
938,7
939,101
940,18
941,24
942,14
943,42
944,21
945,102
946,50
947,18
948,16
949,23
950,23
951,172
952,17
953,42
954,46
955,38
956,13
957,25
958,39
959,22
960,115
961,88
962,19
963,35
964,105
965,35
966,31
967,36
968,59
969,55
970,52
971,71
972,16
973,7
974,52
975,43
976,111
977,35
978,25
979,17
980,36
981,9
982,31
983,7
984,56
985,59
986,41
987,12
988,53
989,50
990,89
991,19
992,99
993,11
994,25
995,33
996,22
997,105
998,94
999,87
1000,19
1001,198
1002,11
1003,38
1004,11
1005,48
1006,36
1007,80
1008,35
1009,77
1010,57
1011,8
1012,42
1013,13
1014,102
1015,22
1016,37
1017,82
1018,22
1019,35
1020,47
1021,17
1022,70
1023,23
1024,54
1025,63
1026,61
1027,18
1028,73
1029,49
1030,114
1031,10
1032,34
1033,9
1034,92
1035,41
1036,74
1037,20
1038,18
1039,69
1040,86
1041,77
1042,56
1043,33
1044,95
1045,45
1046,84
1047,69
1048,52
1049,74
1050,146
1051,78
1052,67
1053,10
1054,29
1055,30
1056,20
1057,25
1058,155
1059,64
1060,85
1061,92
1062,94
1063,24
1064,13
1065,54
1066,43
1067,59
1068,81
1069,79
1070,61
1071,17
1072,22
1073,24
1074,59
1075,19
1076,27
1077,66
1078,74
1079,54
1080,102
1081,23
1082,27
1083,27
1084,97
1085,64
1086,13
1087,45
1088,17
1089,108
1090,90
1091,100
1092,13
1093,87
1094,59
1095,18
1096,113
1097,43
1098,68
1099,80
1100,59
1101,130
1102,101
1103,44
1104,10
1105,17
1106,104
1107,54
1108,12
1109,73
1110,21
1111,11
1112,169
1113,24
1114,177
1115,94
1116,9
1117,80
1118,34
1119,112
1120,26
1121,94
1122,147
1123,58
1124,107
1125,81
1126,54
1127,16
1128,12
1129,95
1130,29
1131,69
1132,85
1133,14
1134,33
1135,49
1136,101
1137,19
1138,13
1139,65
1140,16
1141,59
1142,11
1143,35
1144,21
1145,23
1146,117
1147,144
1148,54
1149,37
1150,19
1151,76
1152,76
1153,42
1154,12
1155,88
1156,48
1157,152
1158,24
1159,23
1160,73
1161,91
1162,76
1163,15
1164,121
1165,106
1166,32
1167,12
1168,62
1169,86
1170,96
1171,145
1172,52
1173,148
1174,52
1175,41
1176,70
1177,85
1178,18
1179,44
1180,25
1181,71
1182,34
1183,59
1184,59
1185,9
1186,10
1187,111
1188,67
1189,47
1190,27
1191,35
1192,58
1193,75
1194,87
1195,52
1196,12
1197,86
1198,93
1199,49
1200,37
1201,107
1202,25
1203,28
1204,12
1205,107
1206,107
1207,47
1208,98
1209,40
1210,91
1211,63
1212,12
1213,81
1214,29
1215,29
1216,25
1217,65
1218,25
1219,9
1220,117
1221,53
1222,60
1223,42
1224,55
1225,28
1226,19
1227,72
1228,20
1229,29
1230,23
1231,58
1232,12
1233,105
1234,86
1235,30
1236,23
1237,11
1238,10
1239,22
1240,83
1241,68
1242,23
1243,14
1244,63
1245,54
1246,71
1247,29
1248,14
1249,27
1250,9
1251,55
1252,68
1253,40
1254,52
1255,48
1256,27
1257,49
1258,19
1259,36
1260,43
1261,31
1262,79
1263,107
1264,17
1265,34
1266,72
1267,40
1268,85
1269,45
1270,38
1271,85
1272,42
1273,99
1274,51
1275,61
1276,25
1277,27
1278,15
1279,102
1280,21
1281,29
1282,41
1283,34
1284,17
1285,81
1286,28
1287,18
1288,72
1289,38
1290,8
1291,47
1292,78
1293,9
1294,20
1295,19
1296,19
1297,90
1298,110
1299,31
1300,67
1301,14
1302,35
1303,8
1304,91
1305,55
1306,68
1307,99
1308,102
1309,11
1310,25
1311,70
1312,13
1313,36
1314,80
1315,67
1316,16
1317,29
1318,26
1319,62
1320,38
1321,25
1322,42
1323,82
1324,69
1325,17
1326,55
1327,18
1328,152
1329,19
1330,35
1331,99
1332,22
1333,14
1334,57
1335,78
1336,13
1337,26
1338,18
1339,15
1340,18
1341,71
1342,26
1343,22
1344,24
1345,39
1346,22
1347,21
1348,79
1349,79
1350,93
1351,19
1352,53
1353,16
1354,31
1355,117
1356,14
1357,43
1358,13
1359,21
1360,27
1361,24
1362,133
1363,62
1364,26
1365,34
1366,10
1367,26
1368,66
1369,27
1370,17
1371,68
1372,55
1373,107
1374,27
1375,49
1376,34
1377,19
1378,32
1379,95
1380,21
1381,33
1382,16
1383,19
1384,81
1385,16
1386,30
1387,101
1388,71
1389,28
1390,150
1391,9
1392,59
1393,44
1394,30
1395,20
1396,26
1397,25
1398,23
1399,17
1400,45
1401,20
1402,41
1403,46
1404,31
1405,82
1406,46
1407,50
1408,15
1409,41
1410,57
1411,112
1412,46
1413,71
1414,11
1415,41
1416,54
1417,58
1418,28
1419,19
1420,10
1421,53
1422,70
1423,32
1424,33
1425,20
1426,64
1427,93
1428,14
1429,37
1430,118
1431,150
1432,155
1433,20
1434,85
1435,33
1436,15
1437,25
1438,42
1439,10
1440,28
1441,27
1442,38
1443,45
1444,52
1445,119
1446,20
1447,58
1448,30
1449,57
1450,11
1451,64
1452,48
1453,57
1454,23
1455,31
1456,53
1457,64
1458,62
1459,19
1460,52
1461,65
1462,40
1463,28
1464,69
1465,144
1466,15
1467,13
1468,48
1469,39
1470,47
1471,46
1472,89
1473,22
1474,14
1475,86
1476,111
1477,20
1478,67
1479,36
1480,16
1481,18
1482,111
1483,17
1484,18
1485,54
1486,22
1487,28
1488,61
1489,125
1490,37
1491,21
1492,37
1493,93
1494,53
1495,14
1496,13
1497,36
1498,68
1499,21
1500,23
1501,41
1502,8
1503,22
1504,117
1505,22
1506,34
1507,18
1508,145
1509,47
1510,46
1511,27
1512,20
1513,17
1514,63
1515,12
1516,28
1517,22
1518,21
1519,38
1520,30
1521,13
1522,34
1523,42
1524,13
1525,42
1526,14
1527,81
1528,96
1529,23
1530,10
1531,32
1532,26
1533,10
1534,46
1535,33
1536,93
1537,44
1538,76
1539,20
1540,66
1541,38
1542,17
1543,34
1544,17
1545,12
1546,47
1547,11
1548,39
1549,57
1550,21
1551,21
1552,17
1553,7
1554,30
1555,97
1556,82
1557,83
1558,70
1559,110
1560,42
1561,25
1562,56
1563,46
1564,24
1565,29
1566,26
1567,30
1568,80
1569,48
1570,21
1571,22
1572,14
1573,13
1574,11
1575,65
1576,16
1577,38
1578,20
1579,20
1580,27
1581,9
1582,13
1583,28
1584,26
1585,36
1586,24
1587,11
1588,51
1589,57
1590,34
1591,10
1592,63
1593,13
1594,52
1595,27
1596,126
1597,46
1598,38
1599,98
1600,24
1601,20
1602,8
1603,7
1604,122
1605,24
1606,12
1607,30
1608,24
1609,54
1610,20
1611,21
1612,36
1613,87
1614,14
1615,13
1616,80
1617,38
1618,41
1619,23
1620,13
1621,15
1622,31
1623,24
1624,31
1625,51
1626,17
1627,10
1628,29
1629,18
1630,63
1631,61
1632,52
1633,43
1634,48
1635,19
1636,11
1637,13
1638,59
1639,54
1640,38
1641,56
1642,22
1643,21
1644,110
1645,122
1646,66
1647,39
1648,90
1649,119
1650,57
1651,37
1652,56
1653,52
1654,81
1655,10
1656,21
1657,56
1658,15
1659,37
1660,70
1661,106
1662,17
1663,21
1664,22
1665,47
1666,47
1667,33
1668,21
1669,17
1670,34
1671,22
1672,52
1673,22
1674,74
1675,19
1676,94
1677,60
1678,25
1679,64
1680,65
1681,34
1682,30
1683,27
1684,71
1685,104
1686,83
1687,10
1688,14
1689,20
1690,18
1691,31
1692,13
1693,53
1694,15
1695,57
1696,107
1697,126
1698,126
1699,47
1700,53
