,0
474,25
475,34
476,49
477,87
478,32
479,173
480,105
481,100
482,110
483,29
484,181
485,48
486,50
487,26
488,33
489,81
490,99
491,43
492,36
493,43
494,62
495,61
496,66
497,102
498,52
499,48
500,18
501,41
502,29
503,32
504,72
505,54
506,71
507,57
508,60
509,45
510,109
511,40
512,83
513,46
514,44
515,89
516,28
517,103
518,105
519,64
520,67
521,34
522,17
523,79
524,94
525,19
526,58
527,24
528,17
529,87
530,87
531,76
532,77
533,44
534,88
535,62
536,29
537,98
538,67
539,129
540,90
541,48
542,52
543,78
544,61
545,29
546,38
547,95
548,35
549,63
550,61
551,75
552,27
553,127
554,23
555,60
556,47
557,55
558,80
559,51
560,50
561,25
562,46
563,42
564,186
565,95
566,90
567,33
568,47
569,73
570,47
571,123
572,84
573,102
574,63
575,104
576,99
577,41
578,48
579,29
580,77
581,207
582,73
583,153
584,35
585,45
586,56
587,39
588,104
589,51
590,56
591,121
592,86
593,82
594,102
595,58
596,162
597,30
598,104
599,52
600,169
601,61
602,125
603,52
604,98
605,46
606,83
607,43
608,110
609,40
610,99
611,110
612,52
613,61
614,60
615,96
616,95
617,62
618,81
619,33
620,70
621,39
622,60
623,75
624,59
625,83
626,37
627,28
628,99
629,92
630,34
631,57
632,149
633,51
634,92
635,43
636,64
637,68
638,110
639,22
640,155
641,41
642,103
643,160
644,32
645,40
646,32
647,32
648,81
649,38
650,68
651,152
652,35
653,41
654,19
655,47
656,224
657,43
658,39
659,58
660,39
661,35
662,73
663,36
664,102
665,116
666,36
667,71
668,49
669,77
670,45
671,68
672,68
673,87
674,70
675,102
676,74
677,32
678,61
679,52
680,62
681,40
682,44
683,34
684,42
685,39
686,60
687,31
688,46
689,42
690,14
691,78
692,31
693,82
694,20
695,96
696,118
697,81
698,131
699,127
700,39
701,16
702,68
703,191
704,63
705,104
706,159
707,24
708,100
709,89
710,39
711,74
712,95
713,65
714,57
715,89
716,136
717,40
718,57
719,89
720,51
721,91
722,89
723,64
724,136
725,99
726,51
727,146
728,42
729,79
730,188
731,47
732,59
733,97
734,145
735,50
736,42
737,35
738,46
739,65
740,123
741,42
742,50
743,34
744,73
745,29
746,78
747,41
748,70
749,28
750,95
751,47
752,26
753,85
754,14
755,103
756,62
757,60
758,116
759,61
760,29
761,46
762,63
763,51
764,53
765,53
766,95
767,110
768,46
769,72
770,66
771,90
772,53
773,60
774,36
775,118
776,19
777,53
778,44
779,143
780,106
781,36
782,19
783,36
784,20
785,21
786,40
787,73
788,32
789,107
790,106
791,92
792,75
793,51
794,103
795,58
796,53
797,85
798,15
799,149
800,60
801,22
802,121
803,45
804,88
805,30
806,41
807,59
808,25
809,107
810,45
811,77
812,133
813,88
814,33
815,60
816,84
817,146
818,20
819,84
820,104
821,57
822,47
823,59
824,187
825,82
826,81
827,32
828,100
829,93
830,50
831,24
832,43
833,46
834,41
835,59
836,66
837,58
838,93
839,69
840,54
841,70
842,24
843,103
844,116
845,28
846,92
847,78
848,120
849,86
850,45
851,32
852,84
853,133
854,36
855,128
856,61
857,64
858,37
859,38
860,66
861,50
862,86
863,17
864,72
865,81
866,28
867,65
868,131
869,34
870,55
871,33
872,111
873,48
874,48
875,26
876,33
877,85
878,97
879,96
880,88
881,105
882,58
883,70
884,126
885,47
886,25
887,25
888,129
889,65
890,47
891,164
892,51
893,93
894,140
895,28
896,88
897,27
898,37
899,84
900,71
901,99
902,87
903,57
904,21
905,207
906,61
907,71
908,23
909,43
910,86
911,53
912,240
913,60
914,134
915,76
916,41
917,64
918,147
919,46
920,22
921,29
922,38
923,45
924,77
925,42
926,146
927,125
928,97
929,98
930,80
931,28
932,52
933,135
934,24
935,30
936,29
937,62
938,37
939,75
940,27
941,101
942,44
943,14
944,77
945,111
946,31
947,28
948,92
949,239
950,53
951,98
952,180
953,57
954,28
955,50
956,102
957,87
958,102
959,20
960,35
961,62
962,64
963,57
964,36
965,31
966,125
967,53
968,137
969,41
970,84
971,128
972,54
973,44
974,94
975,25
976,78
977,108
978,50
979,90
980,76
981,59
982,87
983,38
984,142
985,36
986,52
987,77
988,64
989,37
990,21
991,46
992,21
993,44
994,109
995,40
996,110
997,32
998,101
999,47
1000,67
1001,146
1002,13
1003,85
1004,24
1005,18
1006,19
1007,31
1008,93
1009,73
1010,91
1011,80
1012,76
1013,111
1014,38
1015,23
1016,79
1017,91
1018,60
1019,42
1020,42
1021,104
1022,70
1023,61
1024,71
1025,33
1026,29
1027,49
1028,55
1029,52
1030,44
1031,33
1032,120
1033,32
1034,145
1035,49
1036,63
1037,86
1038,54
1039,68
1040,68
1041,78
1042,23
1043,75
1044,75
1045,87
1046,67
1047,51
1048,61
1049,67
1050,102
1051,51
1052,59
1053,43
1054,17
1055,43
1056,37
1057,35
1058,83
1059,70
1060,67
1061,72
1062,88
1063,90
1064,59
1065,24
1066,26
1067,79
1068,36
1069,125
1070,71
1071,92
1072,27
1073,19
1074,80
1075,25
1076,102
1077,59
1078,31
1079,135
1080,163
1081,51
1082,34
1083,67
1084,77
1085,61
1086,19
1087,25
1088,96
1089,57
1090,48
1091,122
1092,100
1093,28
1094,112
1095,188
1096,97
1097,189
1098,29
1099,41
1100,74
1101,82
1102,98
1103,66
1104,28
1105,102
1106,53
1107,66
1108,123
1109,49
1110,26
1111,15
1112,187
1113,35
1114,35
1115,56
1116,145
1117,13
1118,100
1119,59
1120,100
1121,74
1122,59
1123,72
1124,24
1125,112
1126,35
1127,33
1128,64
1129,86
1130,116
1131,16
1132,126
1133,75
1134,30
1135,288
1136,113
1137,30
1138,65
1139,36
1140,109
1141,120
1142,47
1143,188
1144,14
1145,80
1146,121
1147,77
1148,31
1149,56
1150,122
1151,23
1152,75
1153,95
1154,94
1155,77
1156,42
1157,56
1158,109
1159,76
1160,46
1161,99
1162,122
1163,165
1164,109
1165,60
1166,96
1167,30
1168,28
1169,45
1170,74
1171,35
1172,102
1173,82
1174,88
1175,54
1176,71
1177,71
1178,24
1179,23
1180,123
1181,108
1182,70
1183,107
1184,50
1185,79
1186,128
1187,33
1188,28
1189,72
1190,72
1191,91
1192,200
1193,49
1194,29
1195,165
1196,83
1197,39
1198,54
1199,98
1200,102
1201,37
1202,125
1203,28
1204,40
1205,53
1206,146
1207,80
1208,85
1209,49
1210,38
1211,140
1212,149
1213,44
1214,40
1215,42
1216,45
1217,28
1218,115
1219,121
1220,111
1221,39
1222,73
1223,32
1224,56
1225,94
1226,47
1227,100
1228,71
1229,75
1230,37
1231,63
1232,217
1233,150
1234,68
1235,100
1236,46
1237,44
1238,162
1239,65
1240,75
1241,65
1242,86
1243,49
1244,63
1245,113
1246,51
1247,139
1248,39
1249,94
1250,56
1251,168
1252,39
1253,194
1254,81
1255,57
1256,48
1257,59
1258,43
1259,89
1260,86
1261,23
1262,50
1263,35
1264,39
1265,91
1266,45
1267,37
1268,96
1269,162
1270,34
1271,147
1272,38
1273,53
1274,76
1275,34
1276,35
1277,85
1278,42
1279,97
1280,61
1281,66
1282,40
1283,38
1284,45
1285,29
1286,62
1287,104
1288,91
1289,28
1290,16
1291,36
1292,149
1293,70
1294,48
1295,31
1296,37
1297,39
1298,36
1299,98
1300,65
1301,14
1302,55
1303,78
1304,77
1305,53
1306,29
1307,59
1308,99
1309,66
1310,15
1311,19
1312,27
1313,105
1314,59
1315,27
1316,43
1317,93
1318,25
1319,88
1320,32
1321,40
1322,111
1323,44
1324,133
1325,193
1326,55
1327,73
1328,231
1329,45
1330,34
1331,37
1332,195
1333,158
1334,45
1335,74
1336,93
1337,40
1338,51
1339,50
1340,127
1341,45
1342,64
1343,66
1344,23
1345,72
1346,67
1347,85
1348,125
1349,194
1350,107
1351,93
1352,167
1353,245
1354,90
1355,77
1356,188
1357,52
1358,81
1359,153
1360,52
1361,102
1362,54
1363,101
1364,99
1365,64
1366,101
1367,49
1368,215
1369,39
1370,68
1371,27
1372,43
1373,170
1374,178
1375,29
1376,34
1377,89
1378,80
1379,84
1380,35
1381,37
1382,69
1383,94
1384,99
1385,45
1386,277
1387,48
1388,39
1389,32
1390,35
1391,43
1392,117
1393,214
1394,14
1395,28
1396,63
1397,47
1398,66
1399,36
1400,47
1401,82
1402,59
1403,47
1404,46
1405,135
1406,18
1407,88
1408,77
1409,76
1410,30
1411,22
1412,231
1413,64
1414,79
1415,91
1416,97
1417,62
1418,75
1419,98
1420,60
1421,105
1422,34
1423,23
1424,60
1425,32
1426,76
1427,53
1428,134
1429,51
1430,83
1431,37
1432,42
1433,48
1434,24
1435,32
1436,17
1437,14
1438,64
1439,21
1440,19
1441,28
1442,21
1443,17
1444,24
1445,14
1446,27
1447,22
1448,33
1449,36
1450,21
1451,31
1452,50
1453,46
1454,35
1455,52
1456,61
1457,63
1458,48
1459,48
1460,54
1461,53
1462,34
1463,59
1464,41
1465,23
1466,21
1467,19
1468,62
1469,31
1470,35
1471,25
1472,22
1473,20
1474,31
1475,50
1476,26
1477,19
1478,27
1479,49
1480,16
1481,16
1482,19
1483,16
1484,21
1485,19
1486,33
1487,29
1488,22
1489,21
1490,24
1491,24
1492,28
1493,22
1494,27
1495,23
1496,28
1497,33
1498,22
1499,25
1500,23
1501,43
1502,25
1503,21
1504,21
1505,34
1506,20
1507,20
1508,24
1509,21
1510,26
1511,50
1512,42
1513,35
1514,20
1515,20
1516,19
1517,37
1518,26
1519,14
1520,24
1521,22
1522,32
1523,28
1524,22
1525,28
1526,39
1527,29
1528,24
1529,33
1530,17
1531,28
1532,30
1533,17
1534,32
1535,22
1536,15
1537,25
1538,15
1539,30
1540,24
1541,56
1542,18
1543,15
1544,31
1545,30
1546,32
1547,17
1548,20
1549,36
1550,16
1551,32
1552,19
1553,26
1554,20
1555,49
1556,45
1557,43
1558,14
1559,88
1560,18
1561,18
1562,20
1563,19
1564,16
1565,20
1566,27
1567,23
1568,22
1569,79
1570,114
1571,67
1572,49
1573,24
1574,16
1575,46
1576,91
1577,27
1578,43
1579,34
1580,66
1581,24
1582,56
1583,41
1584,28
1585,42
1586,52
1587,55
1588,40
1589,43
1590,76
1591,39
1592,26
1593,20
1594,29
1595,42
1596,37
1597,26
1598,28
1599,29
1600,92
1601,29
1602,41
1603,16
1604,62
1605,13
1606,32
1607,63
1608,36
1609,39
1610,57
1611,25
1612,31
1613,44
1614,73
1615,94
1616,35
1617,14
1618,37
1619,103
1620,64
1621,73
1622,28
1623,64
1624,181
1625,69
1626,62
1627,70
1628,85
1629,82
1630,23
1631,87
1632,58
1633,46
1634,22
1635,81
1636,20
1637,27
1638,59
1639,53
1640,73
1641,52
1642,35
1643,24
1644,35
1645,69
1646,37
1647,53
1648,75
1649,33
1650,95
1651,110
1652,41
1653,65
1654,15
1655,27
1656,40
1657,42
1658,27
1659,29
1660,46
1661,18
1662,37
1663,20
1664,17
1665,55
1666,21
1667,33
1668,22
1669,22
1670,14
1671,16
1672,13
1673,25
1674,34
1675,16
1676,30
1677,25
1678,16
1679,18
1680,14
1681,53
1682,36
1683,18
1684,33
1685,17
1686,13
1687,37
1688,17
1689,19
1690,24
1691,19
1692,25
1693,26
1694,21
1695,27
1696,24
1697,63
1698,14
1699,21
1700,19
1701,37
1702,26
1703,17
1704,16
1705,35
1706,37
1707,28
1708,24
1709,24
1710,30
1711,13
1712,17
1713,20
1714,22
1715,16
1716,29
1717,25
1718,26
1719,20
1720,21
1721,15
1722,22
1723,19
1724,13
1725,21
1726,26
1727,24
1728,23
1729,15
1730,15
1731,18
1732,15
1733,23
1734,23
1735,30
1736,20
1737,64
1738,16
1739,16
1740,16
1741,20
1742,17
1743,16
1744,24
1745,13
1746,17
1747,16
1748,14
1749,21
1750,19
1751,20
1752,24
1753,14
1754,16
1755,16
1756,24
1757,22
1758,17
1759,24
1760,22
1761,22
1762,23
1763,14
1764,33
1765,15
1766,17
1767,18
1768,20
1769,25
1770,25
1771,34
1772,21
1773,31
1774,14
1775,22
1776,13
1777,31
1778,23
1779,15
1780,17
1781,17
1782,21
1783,17
1784,16
1785,18
1786,19
1787,22
1788,15
1789,14
1790,29
1791,23
1792,20
1793,20
1794,26
1795,14
1796,26
1797,13
1798,24
1799,31
1800,37
1801,37
1802,21
1803,22
1804,14
1805,22
1806,26
1807,19
1808,24
1809,15
1810,19
1811,31
1812,14
1813,14
1814,28
1815,19
1816,35
1817,18
1818,14
1819,19
1820,18
1821,17
1822,16
1823,21
1824,15
1825,17
1826,27
1827,19
1828,15
1829,17
1830,32
1831,19
1832,25
1833,19
1834,25
1835,20
1836,24
1837,19
1838,14
1839,30
1840,24
1841,27
1842,13
1843,38
1844,14
1845,15
1846,27
1847,25
1848,20
1849,37
1850,15
1851,18
1852,31
1853,17
1854,13
1855,55
1856,14
1857,26
1858,13
1859,14
1860,13
1861,17
1862,16
1863,22
1864,19
1865,13
1866,35
1867,18
1868,16
1869,15
1870,32
1871,14
1872,17
1873,14
1874,30
1875,29
1876,25
1877,14
1878,16
1879,29
1880,14
1881,19
1882,14
1883,22
1884,14
1885,18
1886,16
1887,31
1888,14
1889,30
1890,35
1891,14
1892,13
1893,29
1894,18
1895,20
1896,30
1897,14
1898,16
1899,23
1900,14
1901,30
1902,20
1903,18
1904,14
1905,16
1906,16
1907,26
1908,26
1909,20
1910,17
1911,15
1912,16
1913,18
1914,20
1915,18
1916,13
1917,14
1918,15
1919,30
1920,18
1921,34
1922,16
1923,26
1924,21
1925,18
1926,20
1927,18
1928,14
1929,18
1930,14
1931,13
1932,20
1933,14
1934,23
1935,15
1936,17
1937,13
1938,21
1939,17
1940,14
1941,14
1942,14
1943,18
1944,33
1945,19
1946,14
1947,14
1948,18
1949,14
1950,24
1951,13
1952,26
1953,17
1954,17
1955,20
1956,35
1957,16
1958,14
1959,17
1960,21
1961,24
1962,25
1963,18
1964,24
1965,18
1966,15
1967,24
1968,25
1969,18
1970,14
1971,17
1972,13
1973,21
1974,14
1975,25
1976,20
1977,22
1978,14
1979,24
1980,32
1981,16
1982,22
1983,17
1984,18
1985,15
1986,26
1987,19
1988,22
1989,13
1990,16
1991,13
1992,26
1993,13
1994,29
1995,20
1996,20
1997,92
1998,23
1999,33
2000,24
2001,26
2002,23
2003,17
2004,18
2005,14
2006,26
2007,29
2008,30
2009,14
2010,21
2011,20
2012,25
2013,58
2014,23
2015,24
2016,28
2017,15
2018,14
2019,44
2020,13
2021,28
2022,14
2023,18
2024,15
2025,14
2026,33
2027,26
2028,16
2029,14
2030,13
2031,14
2032,22
2033,21
2034,14
2035,14
2036,20
2037,13
2038,14
2039,14
2040,13
2041,16
2042,20
2043,28
2044,21
2045,20
2046,19
2047,16
2048,30
2049,25
2050,13
2051,23
2052,13
2053,14
2054,15
2055,14
2056,18
2057,13
2058,16
2059,13
2060,26
2061,18
2062,17
2063,17
2064,21
2065,18
2066,21
2067,13
2068,18
2069,15
2070,19
2071,26
2072,21
2073,22
2074,14
2075,14
2076,14
2077,16
2078,14
2079,13
2080,15
2081,17
2082,13
2083,22
2084,17
2085,24
2086,26
2087,38
2088,13
2089,26
2090,31
2091,17
2092,16
2093,19
2094,24
2095,19
2096,14
2097,31
2098,38
2099,18
2100,30
2101,26
2102,18
2103,15
2104,18
2105,26
2106,31
2107,32
2108,22
2109,14
2110,14
2111,23
2112,26
2113,13
2114,20
2115,13
2116,22
2117,13
2118,18
2119,15
2120,31
2121,33
2122,23
2123,42
2124,16
2125,28
2126,13
2127,14
2128,17
2129,28
2130,42
2131,31
2132,14
2133,21
2134,30
2135,14
2136,26
2137,14
2138,14
2139,32
2140,17
2141,22
2142,15
2143,28
2144,22
2145,16
2146,41
2147,23
2148,14
2149,13
2150,13
2151,30
2152,24
2153,13
2154,13
2155,19
2156,26
2157,24
2158,18
2159,14
2160,18
2161,14
2162,17
2163,39
2164,27
2165,14
2166,14
2167,14
2168,14
2169,14
2170,26
2171,22
2172,19
2173,15
2174,31
2175,27
2176,27
2177,14
2178,27
2179,13
2180,26
2181,14
2182,22
2183,14
2184,18
2185,13
2186,27
2187,19
2188,14
2189,14
2190,15
2191,32
2192,26
2193,23
2194,26
2195,19
2196,19
2197,14
2198,19
2199,13
2200,13
2201,24
2202,14
2203,13
2204,13
2205,25
2206,26
2207,13
2208,14
2209,26
2210,29
2211,29
2212,25
2213,13
2214,17
2215,13
2216,13
2217,14
2218,14
2219,14
2220,13
2221,20
2222,29
2223,14
2224,14
2225,13
2226,23
2227,26
2228,34
2229,24
2230,39
2231,14
2232,22
2233,15
2234,15
2235,22
2236,16
2237,26
2238,32
2239,13
2240,24
2241,14
2242,24
2243,13
2244,18
2245,15
2246,18
2247,26
2248,48
2249,39
2250,18
2251,41
2252,41
2253,43
2254,42
2255,27
2256,28
2257,14
2258,26
2259,13
2260,16
2261,32
2262,13
2263,23
2264,14
2265,41
2266,32
2267,22
2268,16
2269,34
2270,13
2271,14
2272,31
2273,31
2274,19
2275,25
2276,16
2277,24
2278,27
2279,28
2280,16
2281,14
2282,14
2283,21
2284,27
2285,14
2286,13
2287,20
2288,38
2289,28
2290,14
2291,19
2292,23
2293,14
2294,14
2295,14
2296,14
2297,17
2298,26
2299,26
2300,18
2301,14
2302,14
2303,13
2304,20
2305,46
2306,25
2307,26
2308,45
2309,31
2310,43
2311,14
2312,14
2313,35
2314,30
2315,21
2316,62
2317,54
2318,14
2319,33
2320,14
2321,14
2322,13
2323,26
2324,21
2325,25
2326,17
2327,39
2328,13
2329,57
2330,32
2331,14
2332,22
2333,13
2334,22
2335,27
2336,30
2337,17
2338,19
2339,27
2340,32
2341,60
2342,36
2343,14
2344,14
2345,17
2346,17
2347,46
2348,22
2349,13
2350,14
2351,28
2352,29
2353,14
2354,29
2355,14
2356,51
2357,22
2358,14
2359,26
2360,16
2361,26
2362,14
2363,14
2364,33
2365,22
2366,26
2367,28
2368,16
2369,14
2370,25
2371,23
2372,14
2373,13
2374,48
2375,14
2376,27
2377,17
2378,16
2379,13
2380,13
2381,26
2382,26
2383,26
2384,26
2385,22
2386,30
2387,21
2388,30
2389,14
2390,15
2391,16
2392,13
2393,17
2394,66
2395,35
2396,14
2397,18
2398,14
2399,49
2400,32
2401,14
2402,19
2403,26
2404,20
2405,34
2406,27
2407,57
2408,49
2409,20
2410,17
2411,18
2412,15
2413,18
2414,61
2415,50
2416,21
2417,24
2418,26
2419,13
2420,22
2421,13
2422,50
2423,56
2424,14
2425,37
2426,30
2427,49
2428,28
2429,18
2430,42
2431,46
2432,13
2433,14
2434,42
2435,22
2436,13
2437,61
2438,22
2439,20
2440,40
2441,38
2442,14
2443,14
2444,13
2445,29
2446,14
2447,33
2448,21
2449,28
2450,24
2451,14
2452,70
2453,25
2454,20
2455,36
2456,20
2457,28
2458,59
2459,26
2460,47
2461,45
2462,47
2463,38
2464,14
2465,14
2466,33
2467,14
2468,14
2469,29
2470,15
2471,34
2472,24
2473,87
2474,13
2475,27
2476,32
2477,23
2478,31
2479,32
2480,30
2481,35
2482,14
2483,30
2484,20
2485,17
2486,13
2487,13
2488,13
2489,96
2490,46
2491,20
2492,14
2493,24
2494,13
2495,30
2496,24
2497,86
2498,14
2499,43
2500,28
2501,14
2502,13
2503,16
2504,14
2505,35
2506,35
2507,21
2508,25
2509,28
2510,18
2511,109
2512,13
2513,46
2514,37
2515,45
2516,14
2517,14
2518,14
2519,78
2520,14
2521,18
2522,115
2523,16
2524,19
2525,13
2526,176
2527,68
2528,14
2529,34
2530,26
2531,23
2532,205
2533,15
2534,45
2535,26
2536,46
2537,13
2538,21
2539,58
2540,18
2541,46
2542,17
2543,34
2544,38
2545,181
2546,29
2547,29
2548,76
2549,33
2550,13
2551,18
2552,60
2553,49
2554,44
2555,13
2556,18
2557,32
2558,13
2559,19
2560,31
2561,20
2562,42
2563,14
2564,14
2565,75
2566,24
2567,13
2568,40
2569,14
2570,22
2571,81
2572,57
2573,31
2574,42
2575,38
2576,44
2577,41
2578,29
2579,48
2580,52
2581,37
2582,24
2583,58
2584,33
2585,15
2586,27
2587,125
2588,37
2589,50
2590,13
2591,14
2592,18
2593,30
2594,70
2595,26
2596,14
2597,32
2598,53
2599,27
2600,18
2601,13
2602,26
2603,14
2604,26
2605,30
2606,22
2607,49
2608,18
2609,14
2610,13
2611,18
2612,50
2613,19
2614,23
2615,20
2616,13
2617,126
2618,125
2619,32
2620,21
2621,37
2622,45
2623,24
2624,21
2625,14
2626,30
2627,14
2628,14
2629,31
2630,17
2631,48
2632,22
2633,14
2634,40
2635,49
2636,29
2637,14
2638,60
2639,23
2640,50
2641,30
2642,37
2643,27
2644,42
2645,13
2646,37
2647,26
2648,23
2649,14
2650,23
2651,26
2652,18
2653,22
2654,31
2655,35
2656,13
2657,14
2658,14
2659,67
2660,14
2661,26
2662,63
2663,28
2664,50
2665,22
2666,38
2667,40
2668,54
2669,18
2670,73
2671,34
2672,40
2673,57
2674,102
2675,43
2676,18
2677,22
2678,26
2679,41
2680,141
2681,14
2682,14
2683,81
2684,28
2685,77
2686,40
2687,28
2688,28
2689,43
2690,25
2691,18
2692,30
2693,39
2694,24
2695,23
2696,29
2697,23
2698,21
2699,13
2700,13
2701,14
2702,33
2703,14
2704,18
2705,22
2706,14
2707,38
2708,16
2709,19
2710,34
2711,26
2712,13
2713,23
2714,26
2715,13
2716,13
2717,14
2718,21
2719,16
2720,14
2721,14
2722,18
2723,18
2724,21
2725,29
2726,21
2727,19
2728,20
2729,17
2730,21
2731,25
2732,21
2733,14
2734,14
2735,13
2736,20
2737,15
2738,19
2739,15
2740,26
2741,26
2742,17
2743,26
2744,18
2745,23
2746,13
2747,92
2748,19
2749,15
2750,16
2751,37
2752,40
2753,26
2754,35
2755,27
2756,38
2757,32
2758,17
2759,26
2760,35
2761,60
2762,58
2763,13
2764,17
2765,18
2766,23
2767,14
2768,35
2769,20
2770,18
2771,32
2772,14
2773,27
2774,13
2775,20
2776,19
2777,13
2778,14
2779,22
2780,17
2781,21
2782,18
2783,18
2784,13
2785,16
2786,22
2787,19
2788,18
2789,19
2790,15
2791,21
2792,14
2793,13
2794,14
2795,25
2796,13
2797,19
2798,14
2799,13
2800,14
2801,13
2802,14
2803,21
2804,14
2805,19
2806,14
2807,15
2808,16
2809,14
2810,29
2811,14
2812,20
2813,18
2814,27
2815,16
2816,18
2817,14
2818,14
2819,22
2820,14
2821,14
2822,16
2823,16
2824,21
2825,26
2826,13
2827,13
2828,17
2829,14
2830,16
2831,14
2832,21
2833,16
2834,14
2835,16
2836,13
2837,14
2838,23
2839,16
2840,48
2841,40
2842,14
2843,22
2844,15
2845,33
2846,34
2847,20
2848,14
2849,39
2850,14
2851,23
2852,14
2853,13
2854,13
2855,34
2856,46
2857,14
2858,21
2859,13
2860,36
2861,33
2862,38
2863,42
2864,14
2865,38
2866,13
2867,14
2868,14
2869,26
2870,25
2871,18
2872,14
2873,31
2874,53
2875,21
2876,35
2877,30
2878,17
2879,13
2880,48
2881,25
2882,74
2883,13
2884,35
2885,30
2886,37
2887,14
2888,13
2889,36
2890,13
2891,58
2892,13
2893,35
2894,14
2895,13
2896,41
2897,18
2898,14
2899,49
2900,22
2901,25
2902,30
2903,34
2904,14
2905,34
2906,17
2907,13
2908,26
2909,40
2910,26
2911,56
2912,14
2913,13
2914,44
2915,25
2916,36
2917,497
2918,56
2919,414
2920,122
2921,69
2922,212
2923,14
2924,125
2925,342
2926,501
2927,266
2928,215
2929,469
2930,147
2931,446
2932,395
2933,195
2934,215
2935,244
2936,183
2937,320
2938,207
2939,17
2940,44
2941,252
2942,21
2943,36
2944,27
2945,139
2946,229
2947,196
2948,38
2949,225
2950,66
2951,160
2952,55
2953,48
2954,82
2955,196
2956,33
2957,82
2958,317
2959,122
2960,88
2961,141
2962,29
2963,164
2964,59
2965,27
2966,65
2967,95
2968,41
2969,202
2970,44
2971,99
2972,63
2973,293
2974,170
2975,151
2976,44
2977,148
2978,21
2979,37
2980,26
2981,52
2982,97
2983,105
2984,199
2985,129
2986,36
2987,24
2988,304
2989,319
2990,58
2991,159
2992,118
2993,73
2994,158
2995,177
2996,272
2997,223
