,0
1133,13
1134,47
1135,12
1136,20
1137,12
1138,22
1139,12
1140,16
1141,36
1142,15
1143,12
1144,19
1145,25
1146,17
1147,11
1148,13
1149,11
1150,14
1151,14
1152,13
1153,17
1154,20
1155,11
1156,12
1157,16
1158,18
1159,17
1160,16
1161,11
1162,39
1163,24
1164,12
1165,28
1166,16
1167,15
1168,25
1169,15
1170,34
1171,21
1172,13
1173,10
1174,15
1175,15
1176,16
1177,12
1178,11
1179,12
1180,13
1181,12
1182,13
1183,13
1184,28
1185,13
1186,10
1187,14
1188,25
1189,20
1190,22
1191,36
1192,15
1193,47
1194,15
1195,14
1196,13
1197,22
1198,13
1199,22
1200,18
1201,26
1202,15
1203,17
1204,16
1205,18
1206,10
1207,22
1208,15
1209,18
1210,11
1211,16
1212,11
1213,24
1214,49
1215,17
1216,16
1217,13
1218,16
1219,10
1220,26
1221,12
1222,15
1223,45
1224,11
1225,10
1226,10
1227,21
1228,14
1229,18
1230,12
1231,36
1232,45
1233,24
1234,31
1235,12
1236,11
1237,13
1238,11
1239,11
1240,13
1241,13
1242,14
1243,40
1244,23
1245,11
1246,17
1247,13
1248,12
1249,25
1250,26
1251,13
1252,17
1253,13
1254,13
1255,18
1256,12
1257,13
1258,19
1259,28
1260,12
1261,12
1262,15
1263,30
1264,25
1265,15
1266,34
1267,41
1268,20
1269,16
1270,33
1271,14
1272,30
1273,54
1274,17
1275,15
1276,12
1277,11
1278,13
1279,25
1280,12
1281,11
1282,14
1283,10
1284,40
1285,41
1286,18
1287,26
1288,18
1289,13
1290,35
1291,26
1292,19
1293,18
1294,18
1295,15
1296,20
1297,50
1298,13
1299,17
1300,11
1301,22
1302,37
1303,25
1304,12
1305,26
1306,19
1307,12
1308,62
1309,12
1310,10
1311,26
1312,27
1313,10
1314,45
1315,32
1316,10
1317,25
1318,20
1319,16
1320,30
1321,43
1322,18
1323,12
1324,22
1325,48
1326,43
1327,14
1328,40
1329,30
1330,34
1331,37
1332,32
1333,26
1334,20
1335,13
1336,41
1337,30
1338,14
1339,12
1340,17
1341,14
1342,20
1343,28
1344,16
1345,34
1346,15
1347,54
1348,11
1349,50
1350,15
1351,30
1352,26
1353,16
1354,39
1355,36
1356,16
1357,40
1358,17
1359,16
1360,11
1361,55
1362,28
1363,19
1364,23
1365,47
1366,10
1367,39
1368,20
1369,10
1370,49
1371,10
1372,16
1373,18
1374,28
1375,13
1376,14
1377,34
1378,11
1379,10
1380,48
1381,24
1382,45
1383,13
1384,14
1385,15
1386,19
1387,38
1388,28
1389,44
1390,32
1391,40
1392,11
1393,16
1394,44
1395,14
1396,11
1397,13
1398,41
1399,12
1400,30
1401,21
1402,54
1403,20
1404,11
1405,39
1406,13
1407,10
1408,44
1409,12
1410,47
1411,14
1412,23
1413,14
1414,12
1415,21
1416,13
1417,18
1418,31
1419,18
1420,22
1421,15
1422,13
1423,14
1424,16
1425,12
1426,42
1427,34
1428,12
1429,41
1430,21
1431,16
1432,17
1433,51
1434,57
1435,41
1436,40
1437,30
1438,48
1439,37
1440,66
1441,66
1442,43
1443,24
1444,12
1445,12
1446,70
1447,48
1448,32
1449,18
1450,18
1451,47
1452,21
1453,20
1454,66
1455,16
1456,14
1457,25
1458,14
1459,24
1460,60
1461,44
1462,31
1463,44
1464,14
1465,11
1466,20
1467,16
1468,14
1469,14
1470,12
1471,30
1472,12
1473,13
1474,19
1475,32
1476,30
1477,26
1478,19
1479,17
1480,12
1481,28
1482,49
1483,28
1484,12
1485,12
1486,19
1487,44
1488,25
1489,15
1490,27
1491,16
1492,20
1493,19
1494,36
1495,46
1496,19
1497,29
1498,19
1499,20
1500,12
1501,12
1502,29
1503,64
1504,34
1505,30
1506,13
1507,30
1508,16
1509,17
1510,58
1511,60
1512,20
1513,12
1514,22
1515,33
1516,25
1517,14
1518,36
1519,63
1520,28
1521,18
1522,11
1523,20
1524,15
1525,47
1526,11
1527,49
1528,30
1529,23
1530,40
1531,23
1532,29
1533,14
1534,21
1535,27
1536,20
1537,36
1538,13
1539,15
1540,26
1541,10
1542,44
1543,67
1544,34
1545,18
1546,44
1547,16
1548,40
1549,15
1550,51
1551,40
1552,38
1553,30
1554,18
1555,12
1556,13
1557,13
1558,16
1559,13
1560,31
1561,36
1562,67
1563,41
1564,26
1565,26
1566,28
1567,14
1568,21
1569,40
1570,29
1571,43
1572,38
1573,14
1574,16
1575,55
1576,13
1577,53
1578,27
1579,14
1580,26
1581,11
1582,22
1583,33
1584,12
1585,34
1586,45
1587,14
1588,33
1589,16
1590,41
1591,32
1592,15
1593,40
1594,30
1595,74
1596,67
1597,55
1598,44
1599,16
1600,37
1601,40
1602,11
1603,59
1604,22
1605,15
1606,23
1607,28
1608,52
1609,29
1610,23
1611,32
1612,17
1613,38
1614,34
1615,34
1616,52
1617,13
1618,43
1619,42
1620,43
1621,29
1622,37
1623,11
1624,36
1625,46
1626,37
1627,11
1628,27
1629,28
1630,26
1631,45
1632,41
1633,65
1634,57
1635,70
1636,52
1637,44
1638,25
1639,54
1640,43
1641,58
1642,56
1643,56
1644,18
1645,14
1646,33
1647,44
1648,14
1649,13
1650,82
1651,16
1652,49
1653,71
1654,14
1655,93
1656,25
1657,41
1658,37
1659,57
1660,46
1661,19
1662,71
1663,48
1664,20
1665,50
1666,49
1667,49
1668,16
1669,65
1670,27
1671,50
1672,107
1673,10
1674,12
1675,51
1676,35
1677,10
1678,16
1679,12
1680,13
1681,26
1682,52
1683,23
1684,35
1685,34
1686,44
1687,14
1688,38
1689,50
1690,55
1691,18
1692,11
1693,10
1694,13
1695,32
1696,10
1697,63
1698,10
1699,40
1700,40
1701,10
1702,74
1703,13
1704,51
1705,38
1706,50
1707,25
1708,10
1709,39
1710,17
1711,11
1712,40
1713,37
1714,23
1715,49
1716,15
1717,39
1718,10
1719,54
1720,19
1721,39
1722,55
1723,26
1724,13
1725,44
1726,36
1727,53
1728,33
1729,37
1730,24
1731,41
1732,40
1733,41
1734,28
1735,29
1736,40
1737,37
1738,10
1739,15
1740,21
1741,25
1742,46
1743,35
1744,31
1745,42
1746,39
1747,44
1748,12
1749,24
1750,57
1751,10
1752,11
1753,15
1754,12
1755,67
1756,47
1757,39
1758,63
1759,54
1760,18
1761,17
1762,32
1763,58
1764,21
1765,21
1766,26
1767,33
1768,74
1769,65
1770,21
1771,41
1772,25
1773,25
1774,31
1775,13
1776,36
1777,50
1778,37
1779,13
1780,58
1781,10
1782,14
1783,20
1784,23
1785,25
1786,12
1787,11
1788,39
1789,40
1790,16
1791,22
1792,17
1793,36
1794,14
1795,14
1796,15
1797,23
1798,12
1799,14
1800,37
1801,42
1802,17
1803,14
1804,43
1805,12
1806,55
1807,15
1808,69
1809,54
1810,70
1811,10
1812,30
1813,12
1814,15
1815,21
1816,50
1817,19
1818,51
1819,45
1820,18
1821,95
1822,18
1823,19
1824,13
1825,10
1826,35
1827,18
1828,38
1829,45
1830,44
1831,40
1832,18
1833,21
1834,15
1835,15
1836,15
1837,48
1838,11
1839,22
1840,49
1841,11
1842,40
1843,11
1844,33
1845,25
1846,35
1847,10
1848,42
1849,12
1850,19
1851,11
1852,14
1853,23
1854,29
1855,57
1856,13
1857,82
1858,15
1859,35
1860,13
1861,40
1862,34
1863,28
1864,12
1865,10
1866,42
1867,38
1868,35
1869,33
1870,19
1871,13
1872,43
1873,16
1874,14
1875,47
1876,15
1877,14
1878,26
1879,53
1880,57
1881,16
1882,10
1883,15
1884,37
1885,15
1886,51
1887,13
1888,16
1889,16
1890,53
1891,20
1892,17
1893,23
1894,78
1895,48
1896,33
1897,75
1898,25
1899,13
1900,51
1901,47
1902,12
1903,42
1904,16
1905,15
1906,14
1907,88
1908,86
1909,16
1910,40
1911,40
1912,45
1913,10
1914,62
1915,17
1916,20
1917,10
1918,62
1919,10
1920,14
1921,13
1922,88
1923,43
1924,35
1925,10
1926,21
1927,55
1928,22
1929,15
1930,12
1931,57
1932,26
1933,20
1934,18
1935,77
1936,20
1937,23
1938,29
1939,36
1940,75
1941,16
1942,14
1943,12
1944,34
1945,24
1946,52
1947,18
1948,11
1949,19
1950,10
1951,85
1952,57
1953,36
1954,16
1955,35
1956,14
1957,71
1958,26
1959,16
1960,31
1961,43
1962,15
1963,30
1964,68
1965,33
1966,52
1967,19
1968,31
1969,31
1970,37
1971,23
1972,55
1973,31
1974,85
1975,12
1976,15
1977,36
1978,14
1979,24
1980,15
1981,39
1982,33
1983,36
1984,32
1985,33
1986,47
1987,55
1988,70
1989,40
1990,15
1991,11
1992,16
1993,35
1994,27
1995,10
1996,33
1997,22
1998,47
1999,74
2000,15
2001,24
2002,16
2003,11
2004,15
2005,26
2006,35
2007,65
2008,59
2009,57
2010,21
2011,14
2012,14
2013,42
2014,30
2015,18
2016,12
2017,10
2018,29
2019,16
2020,29
2021,45
2022,41
2023,14
2024,16
2025,23
2026,56
2027,40
2028,31
2029,52
2030,27
2031,20
2032,52
2033,10
2034,37
2035,10
2036,35
2037,19
2038,65
2039,14
2040,24
2041,25
2042,10
2043,46
2044,72
2045,12
2046,35
2047,31
2048,38
2049,12
2050,29
2051,14
2052,35
2053,16
2054,12
2055,59
2056,24
2057,15
2058,88
2059,33
2060,50
2061,49
2062,70
2063,21
2064,58
2065,40
2066,19
2067,50
2068,32
2069,40
2070,18
2071,32
2072,10
2073,73
2074,41
2075,46
2076,54
2077,18
2078,48
2079,13
2080,39
2081,11
2082,28
2083,105
2084,12
2085,41
2086,20
2087,14
2088,27
2089,28
2090,30
2091,14
2092,45
2093,40
2094,48
2095,52
2096,18
2097,16
2098,50
2099,23
2100,42
2101,15
2102,37
2103,38
2104,45
2105,38
2106,15
2107,15
2108,36
2109,32
2110,25
2111,51
2112,20
2113,40
2114,47
2115,30
2116,11
2117,35
2118,56
2119,51
2120,30
2121,16
2122,27
2123,28
2124,96
2125,53
2126,32
2127,66
2128,30
2129,15
2130,32
2131,13
2132,64
2133,99
2134,12
2135,96
2136,10
2137,52
2138,46
2139,66
2140,67
2141,86
2142,59
2143,96
2144,48
2145,14
2146,17
2147,87
2148,30
2149,12
2150,16
2151,33
2152,64
2153,102
2154,54
2155,15
2156,83
2157,95
2158,64
2159,30
2160,23
2161,62
2162,52
2163,98
2164,45
2165,58
2166,16
2167,45
2168,60
2169,10
2170,45
2171,32
2172,34
2173,13
2174,43
2175,91
2176,114
2177,28
2178,13
2179,16
2180,43
2181,31
2182,25
2183,13
2184,14
2185,57
2186,75
2187,63
2188,37
2189,39
2190,39
2191,15
2192,37
2193,57
2194,30
2195,14
2196,71
2197,72
2198,82
2199,31
2200,41
